GeneNames,control,experiment,logFC,p-value
MATN2_ENSTGUG00000011992.2,0.004679788,0.0062035564,-0.0015237685,0.16756623711724766
_ENSTGUG00000007531.2,0.15754539,0.19968747,-0.04214208,1.5606999050186283e-11
SCRN1_ENSTGUG00000002975.2,0.1949717,0.2174596,-0.022487909,0.00047800053963610855
RECK_ENSTGUG00000006692.2,0.038060263,0.038025413,3.485009e-05,0.9905915840622097
FKBP14_ENSTGUG00000029292.1,0.10164058,0.10628568,-0.0046450943,0.32125605099125887
SEPTIN7_ENSTGUG00000005405.2,0.751717,0.9323156,-0.18059862,7.712155465233035e-47
PLEKHA8_ENSTGUG00000002993.2,0.04975823,0.053860195,-0.0041019656,0.22820195941002291
_ENSTGUG00000027879.1,0.047762908,0.10664569,-0.05888278,1.0567844616160208e-42
ANKRD33B_ENSTGUG00000026776.1,0.007050676,0.007877167,-0.0008264915,0.5414447073662584
TGFBR1_ENSTGUG00000006726.2,0.10753798,0.11206314,-0.0045251623,0.36206093316874743
EEPD1_ENSTGUG00000005472.2,0.020743791,0.02119239,-0.00044859946,0.8334269665668729
_ENSTGUG00000008651.2,0.033862412,0.034159455,-0.00029704347,0.9113311053993274
_ENSTGUG00000024911.1,0.006129981,0.008739112,-0.002609131,0.039384602425725355
COLQ_ENSTGUG00000003015.2,0.002381568,0.00032015677,0.0020614113,8.655777667907647e-05
_ENSTGUG00000021026.1,0.0077809403,0.0071243206,0.00065661967,0.5943368064748309
SNRNP48_ENSTGUG00000007575.2,0.06284188,0.07239461,-0.009552732,0.011531437092184285
KIAA0895_ENSTGUG00000005483.2,0.044911653,0.030453734,0.014457919,5.130027508095778e-07
ROPN1L_ENSTGUG00000007586.2,0.018509798,0.012014205,0.006495593,0.00011974248065198163
HACL1_ENSTGUG00000003040.2,0.08270332,0.10661609,-0.023912765,3.9395931562409196e-08
RPL30_ENSTGUG00000019169.1,1.0271167,1.3297497,-0.30263305,2.138639428944983e-97
COL15A1_ENSTGUG00000025718.1,0.003981783,0.0044156048,-0.0004338217,0.6745593780656047
SNORA72_ENSTGUG00000018093.2,0.0008030304,0.0006974471,0.00010558328,0.7933822135119191
_ENSTGUG00000022114.1,0.004059457,0.0025747193,0.001484738,0.07469922659164689
_ENSTGUG00000028324.1,0.0010326373,0.00047055638,0.00056208094,0.16051052136737876
MARCHF6_ENSTGUG00000007587.2,0.3461752,0.33675826,0.009416938,0.2756152339168759
BTD_ENSTGUG00000023167.1,0.037708595,0.04324169,-0.0055330954,0.07221849163175575
RIDA_ENSTGUG00000022311.1,0.18296674,0.2646647,-0.08169797,4.838766317885002e-33
POP1_ENSTGUG00000012011.2,0.018344231,0.022454446,-0.004110215,0.050898595779447324
ANKRD28_ENSTGUG00000003060.2,0.063359305,0.07468971,-0.011330403,0.0021630718029613193
NIPAL2_ENSTGUG00000012018.2,0.0,0.0004603254,-0.0004603254,0.02232601510022453
ANLN_ENSTGUG00000005487.2,0.03399377,0.055168536,-0.021174766,4.791611017341053e-14
_ENSTGUG00000007618.2,0.0,0.0,0.0,
_ENSTGUG00000019416.1,0.006750448,0.0058838534,0.0008665947,0.45468294196828907
_ENSTGUG00000020893.1,0.0,8.920048e-05,-8.920048e-05,0.3173145917967782
_ENSTGUG00000027667.1,4.627086e-05,0.0,4.627086e-05,0.3173157758116802
_ENSTGUG00000007622.2,0.11030528,0.19708249,-0.08677721,9.817917569008827e-51
GALNT15_ENSTGUG00000003115.2,0.100115076,0.088043466,0.0120716095,0.015012775183773253
SBK2_ENSTGUG00000021210.1,0.006005127,0.021598224,-0.015593097,4.0959206089784906e-20
_ENSTGUG00000027550.1,0.0036866507,0.0045485664,-0.00086191576,0.3521417779329653
_ENSTGUG00000019126.1,0.0019492635,0.0049699857,-0.0030207222,7.887537771690758e-05
CCT5_ENSTGUG00000007632.2,0.30605036,0.4134121,-0.107361734,3.986672300904942e-37
_ENSTGUG00000019820.1,0.07850711,0.09305745,-0.014550343,0.0008863170654508318
EXOC3_ENSTGUG00000008684.2,0.14876117,0.18311971,-0.034358546,3.860975192968409e-09
OXNAD1_ENSTGUG00000003132.2,0.031001696,0.037371665,-0.006369969,0.016687465221892524
TRIP13_ENSTGUG00000006756.2,0.016002698,0.017311664,-0.0013089664,0.4761023108109913
RFTN1_ENSTGUG00000003139.2,0.04436866,0.077667,-0.03329834,1.1525396979920228e-18
ATPSCKMT_ENSTGUG00000007661.2,0.057766974,0.061747435,-0.0039804615,0.2682711745756258
STK3_ENSTGUG00000012023.2,0.074324295,0.07988569,-0.0055613965,0.1638145044673147
_ENSTGUG00000017781.2,0.0,0.0,0.0,
PDCD6_ENSTGUG00000008718.2,0.2513365,0.25652525,-0.005188763,0.4620389012664591
_ENSTGUG00000027181.1,0.096000634,0.095378205,0.00062242895,0.8794358995514859
_ENSTGUG00000003145.2,0.0,0.0003128473,-0.0003128473,0.053067415641316694
SEMA5A_ENSTGUG00000007664.2,0.16866283,0.14459859,0.024064243,0.00010466212919574646
BRD9_ENSTGUG00000006776.2,0.21696274,0.2888713,-0.07190855,2.0061801974937327e-24
TPPP_ENSTGUG00000006796.2,0.061976705,0.07962028,-0.017643575,1.8716253870754671e-06
AHRR_ENSTGUG00000008731.2,0.00019617373,2.096074e-05,0.00017521299,0.3744874622952149
MSANTD3_ENSTGUG00000008752.2,0.02314959,0.025782632,-0.0026330426,0.2416885894217426
MTRR_ENSTGUG00000007702.2,0.03960081,0.044881847,-0.0052810386,0.0793683422124916
AOAH_ENSTGUG00000005506.2,0.036255836,0.05501251,-0.018756673,1.751730865530946e-10
PLCL2_ENSTGUG00000003154.2,0.06286045,0.0709206,-0.00806015,0.04201456856076736
SLC9A3_ENSTGUG00000006804.2,0.0024072344,0.0031296401,-0.00072240573,0.3739132268812888
KCNS2_ENSTGUG00000022432.1,0.17971362,0.17534196,0.004371658,0.52383958742913
_ENSTGUG00000021737.1,0.00039173802,0.00012309356,0.00026864448,0.1789607679020747
_ENSTGUG00000018890.1,0.0,0.0,0.0,
CSMD3_ENSTGUG00000012272.2,0.049662296,0.041404415,0.008257881,0.015922479793773002
_ENSTGUG00000008753.2,0.08886979,0.10775804,-0.01888825,3.5192436281844064e-05
_ENSTGUG00000027993.1,0.18122512,0.22467738,-0.043452263,1.616760168089482e-10
OSR2_ENSTGUG00000012027.2,0.0,0.0,0.0,
_ENSTGUG00000025122.1,0.00012898193,0.0,0.00012898193,0.3173239674769284
TBC1D5_ENSTGUG00000003159.2,0.071569584,0.09061601,-0.019046426,6.091537922289912e-06
FASTKD3_ENSTGUG00000007732.2,0.012446814,0.01762639,-0.0051795756,0.0033593683119123073
LRRC14B_ENSTGUG00000006854.2,0.0,0.000118765056,-0.000118765056,0.31731995680286235
C5orf49_ENSTGUG00000027730.1,0.017942535,0.017034711,0.00090782344,0.629681685168942
TEX10_ENSTGUG00000008765.2,0.051112305,0.06766309,-0.016550783,1.8098097083331714e-06
VPS13B_ENSTGUG00000012030.2,0.06704516,0.095959954,-0.028914794,2.082059473356318e-12
ELMO1_ENSTGUG00000005533.2,0.21279408,0.27368888,-0.060894802,5.466916498065716e-16
INVS_ENSTGUG00000008787.2,0.031737283,0.03867682,-0.006939538,0.00832739015368778
SATB1_ENSTGUG00000003198.2,0.11425553,0.11160516,0.0026503727,0.6028613363294903
ADCY2_ENSTGUG00000007740.2,0.21496075,0.16460879,0.050351962,1.437354871254351e-12
ERP44_ENSTGUG00000008812.2,0.30414563,0.33418155,-0.030035913,0.0002686314678916642
_ENSTGUG00000027521.1,0.0119243525,0.012086557,-0.00016220473,0.925883955681186
GPR141_ENSTGUG00000005605.2,0.0,0.0,0.0,
_ENSTGUG00000027967.1,0.0015925053,0.0018119867,-0.00021948142,0.7277217640205306
KCNH8_ENSTGUG00000003211.2,0.0035887046,0.0028327864,0.0007559182,0.3861180654004014
STX17_ENSTGUG00000008839.2,0.04445176,0.06748464,-0.023032881,1.1601974538076796e-12
_ENSTGUG00000021642.1,0.0,0.0011668839,-0.0011668839,0.0004133052266222382
_ENSTGUG00000021329.1,0.0007017349,0.002441258,-0.001739523,0.0015510597891014225
NR4A3_ENSTGUG00000008853.2,0.072916955,0.12043109,-0.047514133,2.452707850416228e-23
RGS22_ENSTGUG00000026099.1,0.028695336,0.028009892,0.0006854441,0.7646483645300445
EFHB_ENSTGUG00000003223.2,0.0,0.00039631184,-0.00039631184,0.04741982512155357
NME8_ENSTGUG00000005610.2,0.00050617673,0.00014903092,0.0003571458,0.17343230665634304
_ENSTGUG00000027911.1,0.0018723775,0.0010785367,0.00079384074,0.1782958618352176
_ENSTGUG00000023643.1,0.0015968909,0.0010189695,0.0005779214,0.2834233716853528
_ENSTGUG00000018876.1,0.002835879,0.0027068385,0.00012904056,0.8604742658075234
_ENSTGUG00000024131.1,0.00035507086,0.0005434969,-0.00018842606,0.5378952378835993
RAB5A_ENSTGUG00000003236.2,0.20862249,0.25743055,-0.048808068,2.498333726864907e-12
_ENSTGUG00000019833.1,0.0029027995,0.0026264882,0.0002763113,0.7255343103280957
_ENSTGUG00000020600.1,0.0003811685,0.00019035274,0.00019081576,0.44795829056444814
_ENSTGUG00000026369.1,0.00038985923,0.00065433496,-0.00026447573,0.3546027700870664
TENT4A_ENSTGUG00000007771.2,0.038385753,0.048307896,-0.009922143,0.0011215390409668859
SFRP4_ENSTGUG00000028454.1,0.0028369345,0.001741074,0.0010958605,0.1563599562245176
EPDR1_ENSTGUG00000025037.1,0.26655713,0.2266704,0.039886728,2.593821561754772e-07
SEC61B_ENSTGUG00000008873.2,0.4533287,0.5753877,-0.12205902,3.5861299040112654e-34
KAT2B_ENSTGUG00000003246.2,0.18651344,0.22837313,-0.041859686,1.1866999171798565e-10
SRD5A1_ENSTGUG00000007786.2,0.0551315,0.055575192,-0.00044369325,0.8953300952148165
COX6C_ENSTGUG00000012043.2,1.5547222,1.5714924,-0.016770244,0.2566528711885617
_ENSTGUG00000021440.1,0.0003794303,0.00010553407,0.00027389624,0.11521935198993989
PDE1C_ENSTGUG00000006857.2,0.00011540688,0.0,0.00011540688,0.3173153720007825
NSUN2_ENSTGUG00000007789.2,0.053836662,0.059998788,-0.0061621256,0.07907268302327082
ALG2_ENSTGUG00000008879.2,0.052785534,0.06333368,-0.010548148,0.003962443963010827
STARD3NL_ENSTGUG00000005634.2,0.13270949,0.1543779,-0.021668404,0.00019555678917895322
FBXO43_ENSTGUG00000012050.2,0.000322725,0.00018581667,0.00013690835,0.5882858705745364
IFI6_ENSTGUG00000021692.1,0.08295265,0.63315505,-0.55020237,0.0
POLR2K_ENSTGUG00000012051.2,0.26962903,0.32315102,-0.05352199,2.6163095349812814e-12
_ENSTGUG00000027849.1,0.005405953,0.007359137,-0.0019531837,0.09135344914406178
UBE2QL1_ENSTGUG00000024835.1,0.31642565,0.29071012,0.02571553,0.0025983550297453114
SGO1_ENSTGUG00000003277.2,0.0047187535,0.0041732793,0.00054547423,0.550379337620616
GLIPR2_ENSTGUG00000027359.1,0.019977544,0.025891835,-0.0059142914,0.0036836901542782394
MED10_ENSTGUG00000027216.1,0.2120144,0.2053266,0.006687805,0.3092227357402375
SPAG1_ENSTGUG00000012055.2,0.033589788,0.030212844,0.003376944,0.18334437461230144
MLH1_ENSTGUG00000005654.2,0.061359376,0.091526166,-0.03016679,2.0141624706485536e-14
BLOC1S4_ENSTGUG00000019279.1,0.018066717,0.025402993,-0.0073362757,0.00015168858173855606
_ENSTGUG00000003279.2,0.20718244,0.24634992,-0.03916748,2.2413813122320648e-08
_ENSTGUG00000020973.1,0.0,0.0,0.0,
PARD6G_ENSTGUG00000008898.2,0.0018885741,0.0014397386,0.00044883555,0.4487773269712996
TRANK1_ENSTGUG00000005694.2,0.03970397,0.0834459,-0.04374193,7.45194047436796e-34
_ENSTGUG00000025175.1,0.0,0.0002152886,-0.0002152886,0.1342414451116449
RNF19A_ENSTGUG00000012061.2,0.058470923,0.06842395,-0.009953026,0.00828174359837075
SCGN_ENSTGUG00000008902.2,0.0010440896,0.00073479256,0.000309297,0.5166774873915732
_ENSTGUG00000023650.1,0.0045407466,0.0035454738,0.0009952728,0.2250317093749659
MYH7_ENSTGUG00000007833.2,0.0,0.0002160289,-0.0002160289,0.08158817798406295
_ENSTGUG00000025633.1,0.0029891091,0.0023823092,0.00060679996,0.3623195563824131
ANKRD46_ENSTGUG00000026399.1,0.1567807,0.21845153,-0.061670825,4.7538042296960056e-23
UBE2E1_ENSTGUG00000003303.2,0.21792066,0.27228737,-0.054366708,3.1909464151573266e-15
DCLK3_ENSTGUG00000027434.1,0.018394168,0.019251062,-0.00085689314,0.6954477262760165
_ENSTGUG00000012067.2,0.6217598,0.877089,-0.25532925,1.0553178691489148e-103
STAC_ENSTGUG00000001694.2,0.0151901115,0.025932984,-0.010742873,1.6800853666270676e-07
NKIRAS1_ENSTGUG00000026551.1,0.11549552,0.13265851,-0.017162994,0.00033312754984763206
RPL15_ENSTGUG00000025989.1,1.0304923,1.3667996,-0.3363073,3.380869864129193e-117
YWHAZ_ENSTGUG00000012078.2,0.8574382,0.8647906,-0.0073524117,0.5638634444373476
_ENSTGUG00000027270.1,0.00074948167,0.003996548,-0.0032470662,3.3877902100376444e-07
NR1D2_ENSTGUG00000003335.2,0.26535118,0.3179199,-0.052568734,3.0948119724582254e-11
_ENSTGUG00000027473.1,0.0068446808,0.0075582936,-0.0007136129,0.5810922010984069
ZNF706_ENSTGUG00000020385.1,0.60814685,0.75657123,-0.14842439,1.0364514714943169e-39
_ENSTGUG00000024205.1,0.0,0.00016542026,-0.00016542026,0.21859923385684185
_ENSTGUG00000020549.1,0.0015758905,0.0010949052,0.00048098527,0.34885858666746106
_ENSTGUG00000023470.1,0.00066995254,0.0005245163,0.00014543626,0.6497440031618127
_ENSTGUG00000027642.1,0.0,1.3482722e-05,-1.3482722e-05,0.31731672625443985
ARPP21_ENSTGUG00000001697.2,0.29581484,0.35522747,-0.05941263,1.0521546905101396e-10
THRB_ENSTGUG00000018874.1,0.03730335,0.033373445,0.0039299056,0.18729790685252734
GRHL2_ENSTGUG00000012086.2,0.00035325345,0.0,0.00035325345,0.16074023137104074
CARMIL1_ENSTGUG00000008921.2,0.12549905,0.15453573,-0.02903667,2.0144631917586334e-07
RARB_ENSTGUG00000003374.2,0.057920475,0.057302017,0.0006184578,0.863343041423241
tgu-mir-128-2_ENSTGUG00000017570.2,0.0,0.0,0.0,
_ENSTGUG00000025975.1,0.0020023126,0.0029234558,-0.0009211432,0.22550241329030973
_ENSTGUG00000025468.1,6.986598e-05,2.2660215e-05,4.7205765e-05,0.5204220967184128
NCALD_ENSTGUG00000022354.1,0.34802198,0.3539796,-0.0059576035,0.5204065028284862
_ENSTGUG00000021222.1,0.002401536,0.0029000624,-0.00049852626,0.524128647082774
_ENSTGUG00000019574.1,0.0004343518,0.00016754186,0.00026680995,0.2198769011321848
_ENSTGUG00000022012.1,5.0202092e-05,9.846502e-05,-4.8262926e-05,0.6486579872183957
_ENSTGUG00000019346.1,0.003938647,0.00056722824,0.0033714187,1.7725215816103108e-06
TOP2B_ENSTGUG00000003405.2,0.16654319,0.1888851,-0.022341907,0.0002537912971563907
RRM2B_ENSTGUG00000012093.2,0.025262605,0.026366051,-0.0011034459,0.6430490923447306
_ENSTGUG00000001714.2,0.20433721,0.22037429,-0.016037077,0.016439355424706224
_ENSTGUG00000027364.1,0.0,0.0,0.0,
_ENSTGUG00000021281.1,0.0018576981,0.0027840137,-0.00092631567,0.18004972676403994
_ENSTGUG00000008974.2,0.084629625,0.08878567,-0.0041560456,0.3413356164255509
UPP1_ENSTGUG00000007854.2,0.028554182,0.03921746,-0.010663278,0.00018208304927609022
NGLY1_ENSTGUG00000003519.2,0.08750043,0.12042699,-0.03292656,1.947699431496921e-12
OXSM_ENSTGUG00000003542.2,0.036676105,0.040489413,-0.0038133077,0.17215810906667345
_ENSTGUG00000022121.1,0.0,0.0,0.0,
CLASP2_ENSTGUG00000001731.2,0.46579725,0.5547013,-0.08890408,1.4389413657620214e-18
_ENSTGUG00000025801.1,0.0,0.0,0.0,
LRRC3B_ENSTGUG00000003544.2,0.07403522,0.09205758,-0.018022358,2.8050468057760038e-05
_ENSTGUG00000019163.1,0.0097069135,0.027755765,-0.018048853,3.109112649483725e-23
VWC2_ENSTGUG00000007906.2,0.056927428,0.0549645,0.0019629262,0.6155329987823743
_ENSTGUG00000020234.1,0.00036502047,0.00027865783,8.636265e-05,0.7140241820113706
_ENSTGUG00000023366.1,0.00045229326,0.0005935422,-0.00014124892,0.6957978694206327
GMNN_ENSTGUG00000009018.2,0.08247278,0.11769253,-0.03521975,9.373180243234966e-14
_ENSTGUG00000020137.1,0.00017167367,0.00017364878,-1.9751024e-06,0.9919976584920006
_ENSTGUG00000025365.1,0.036458373,0.041746378,-0.005288005,0.011566059582615655
IKZF1_ENSTGUG00000007910.2,0.021399438,0.066638306,-0.045238867,2.4825053768577168e-43
C6orf62_ENSTGUG00000029400.1,0.52440333,0.5357517,-0.011348367,0.29842261090565414
_ENSTGUG00000020283.1,0.29799902,0.32099378,-0.022994757,0.0043744236290985785
SLC4A7_ENSTGUG00000003545.2,0.05106322,0.055478983,-0.0044157617,0.2007572630670302
PPP1R17_ENSTGUG00000006926.2,0.0,0.00016140481,-0.00016140481,0.16344826835449688
TDP2_ENSTGUG00000009035.2,0.118233256,0.120996565,-0.0027633086,0.590814293755993
UBP1_ENSTGUG00000001752.2,0.16693209,0.19202466,-0.025092572,6.547608585358594e-05
FIGNL1_ENSTGUG00000007929.2,0.0034509546,0.005199753,-0.0017487986,0.05708702547482728
_ENSTGUG00000019076.1,0.0,0.0,0.0,
GALR1_ENSTGUG00000024217.1,0.009832422,0.015148078,-0.005315656,0.001935392976598956
DDC_ENSTGUG00000007930.2,0.0030345556,0.0039438093,-0.0009092537,0.3375239889987719
FBXL2_ENSTGUG00000001755.2,0.08962769,0.10703626,-0.017408572,0.000312552698149215
_ENSTGUG00000024701.1,0.08720839,0.08823436,-0.0010259673,0.8184073796328442
_ENSTGUG00000006931.2,0.040261026,0.04669423,-0.006433204,0.046419010839841644
SUSD5_ENSTGUG00000001761.2,0.00018114183,0.00024264504,-6.1503204e-05,0.8064681476100385
CHPF2_ENSTGUG00000000042.2,0.070594266,0.07012347,0.00047079474,0.9071475011151876
CRTAP_ENSTGUG00000022421.1,0.006150774,0.0086701745,-0.0025194003,0.04426298746334985
GRB10_ENSTGUG00000007941.2,0.08746909,0.08941057,-0.0019414797,0.6537084125578203
_ENSTGUG00000003557.2,0.00072901626,0.00075148226,-2.2466003e-05,0.9486692896882076
MBP_ENSTGUG00000009051.2,1.0809454,0.9943735,0.08657187,1.903727860330413e-07
NFX1_ENSTGUG00000007055.2,0.15411693,0.18378143,-0.029664502,9.0816449280774e-07
_ENSTGUG00000022745.1,5.9626924e-05,0.00013347025,-7.384333e-05,0.5087488270176204
_ENSTGUG00000027882.1,0.0,0.00026051764,-0.00026051764,0.11660444311030493
_ENSTGUG00000000046.2,0.105161056,0.117044576,-0.01188352,0.013961622622304017
PDIA4_ENSTGUG00000001769.2,0.33535516,0.38969833,-0.054343164,7.56748817486136e-10
_ENSTGUG00000026412.1,0.0046823337,0.0016577791,0.0030245546,0.0010289108175223444
_ENSTGUG00000029440.1,0.0,0.00069385796,-0.00069385796,0.017316451234121663
Y_RNA_ENSTGUG00000028445.1,0.019012483,0.01582671,0.0031857733,0.09458344803361265
_ENSTGUG00000022980.1,0.0,0.0,0.0,
Y_RNA_ENSTGUG00000017662.2,0.0063639204,0.0028617561,0.0035021643,0.0004995939306668779
_ENSTGUG00000021661.1,0.00021786027,0.0002532302,-3.5369914e-05,0.8812609142331161
_ENSTGUG00000007087.2,0.093503386,0.11233811,-0.018834725,4.436302858215006e-05
Y_RNA_ENSTGUG00000018583.2,0.0007715508,0.0008658328,-9.4281975e-05,0.8106497493221634
H2BE1_ENSTGUG00000025457.1,0.00012203769,0.00029468565,-0.00017264797,0.3933624405796434
ASB10_ENSTGUG00000000054.2,0.00016268145,0.0008729418,-0.00071026036,0.02487932182790751
_ENSTGUG00000025662.1,0.16280991,0.24595645,-0.08314654,8.43405298106523e-41
_ENSTGUG00000007091.2,0.08638345,0.091299064,-0.0049156174,0.26091051493233786
GBX1_ENSTGUG00000023874.1,0.0041056788,0.0042378292,-0.00013215048,0.9001881050964358
AZI2_ENSTGUG00000029248.1,0.097571306,0.15219402,-0.054622717,6.715272917673976e-27
COBL_ENSTGUG00000007976.2,0.04663546,0.039590213,0.0070452467,0.017426759600508556
EZH2_ENSTGUG00000001770.2,0.079814896,0.08412834,-0.0043134466,0.31010039960557045
AGAP3_ENSTGUG00000000055.2,0.29014075,0.25925675,0.030883998,0.00019142499811743139
ZNF236_ENSTGUG00000009074.2,0.07021583,0.088107765,-0.017891936,9.97116289530933e-06
RBMS3_ENSTGUG00000003572.2,0.09310593,0.12194915,-0.028843224,2.871977449730686e-10
TNS3_ENSTGUG00000007104.2,0.28042835,0.34139952,-0.06097117,8.933890399759659e-15
TMUB1_ENSTGUG00000023430.1,0.10792206,0.12889534,-0.02097328,5.217325011561524e-05
VSTM2A_ENSTGUG00000023664.1,0.39122608,0.36782622,0.02339986,0.026747803427397222
FASTK_ENSTGUG00000000066.2,0.07917716,0.08567098,-0.0064938143,0.12406612155222924
_ENSTGUG00000024951.1,0.010749224,0.008272358,0.0024768654,0.10736761158105314
_ENSTGUG00000022445.1,0.009053109,0.0061252606,0.0029278486,0.03677904850431492
_ENSTGUG00000027012.1,0.006159207,0.005415485,0.0007437221,0.5296773630207516
_ENSTGUG00000025480.1,0.0,0.0002812458,-0.0002812458,0.0936327724882517
_ENSTGUG00000019741.1,0.00050102745,0.00016891767,0.00033210978,0.2465117057520253
_ENSTGUG00000019123.1,0.0,5.166809e-05,-5.166809e-05,0.3173158609326314
_ENSTGUG00000021358.1,0.00037994652,0.00011452701,0.0002654195,0.2741807211760455
SLC4A2_ENSTGUG00000000073.2,0.054055322,0.044399165,0.009656157,0.005351027874438367
CUL1_ENSTGUG00000001790.2,0.11533756,0.13467844,-0.01934088,0.00018068701307884653
_ENSTGUG00000022576.1,0.00056222203,0.00080978195,-0.00024755992,0.4932908573380699
UBR5_ENSTGUG00000012099.2,0.07250039,0.10042721,-0.027926818,7.656373445566272e-11
RAMP3_ENSTGUG00000025072.1,0.014428992,0.013742726,0.0006862655,0.7150047069961178
_ENSTGUG00000023343.1,0.26345587,0.2197405,0.043715373,5.493791243820013e-10
_ENSTGUG00000025193.1,0.008011533,0.011273691,-0.0032621585,0.012818287806387845
_ENSTGUG00000028720.1,0.0005384764,0.0013366528,-0.0007981764,0.04887608118582856
ADCY1_ENSTGUG00000007142.2,0.042705044,0.0440237,-0.0013186559,0.6910785376745514
_ENSTGUG00000023118.1,0.0052890577,0.0066821296,-0.0013930718,0.1969373848147732
_ENSTGUG00000025304.1,0.0060355463,0.005021499,0.0010140473,0.39807687906674927
_ENSTGUG00000016020.2,0.29235885,0.22124201,0.071116835,2.136100421247276e-20
_ENSTGUG00000026931.1,0.004872635,0.005389312,-0.0005166768,0.58445790706833
TGFBR2_ENSTGUG00000003590.2,0.15165198,0.23317352,-0.08152154,1.0905918840521542e-35
_ENSTGUG00000021460.1,0.0009899081,0.0012243411,-0.00023443298,0.6249047541762769
_ENSTGUG00000025654.1,0.026744673,0.022404404,0.0043402687,0.058160384074517825
_ENSTGUG00000018860.1,0.037409518,0.029999789,0.007409729,0.006953205610195737
ABCB8_ENSTGUG00000020909.1,0.086048365,0.105077356,-0.019028991,4.821321355189307e-05
_ENSTGUG00000025996.1,0.0,0.00029859782,-0.00029859782,0.16287524171844983
_ENSTGUG00000007175.2,0.0,0.00019012201,-0.00019012201,0.15731167181993952
_ENSTGUG00000022605.1,0.0013029558,0.0026724508,-0.0013694951,0.02353989573431517
ZNF516_ENSTGUG00000009106.2,0.045816053,0.060745303,-0.01492925,5.548582993436329e-06
IGFBP1_ENSTGUG00000007176.2,0.010001481,0.01261564,-0.0026141591,0.11729917474659204
GADL1_ENSTGUG00000003593.2,0.014365692,0.01369748,0.00066821184,0.6948286475487351
_ENSTGUG00000026610.1,0.0008970171,0.00107341,-0.00017639296,0.6920284416103504
IGFBP3_ENSTGUG00000028736.1,0.052885022,0.05120834,0.0016766824,0.6193226054600254
CNTNAP2_ENSTGUG00000001794.2,0.2167228,0.21043201,0.0062907934,0.3871279359121207
