,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
STMN1_ENSTGUG00000017327.2,7.0,-0.41002412531141275,0.7170836006018273,0.32792766686051067,0.566881908397766,1.0,STMN1_ENSTGUG00000017327.2,oligodendrocytes 3
DLGAP3_ENSTGUG00000001734.2,0.0,,,,,,DLGAP3_ENSTGUG00000001734.2,oligodendrocytes 3
TRIM63_ENSTGUG00000001060.2,0.0,,,,,,TRIM63_ENSTGUG00000001060.2,oligodendrocytes 3
RPS6KA1_ENSTGUG00000001002.2,0.0,,,,,,RPS6KA1_ENSTGUG00000001002.2,oligodendrocytes 3
PIGV_ENSTGUG00000000996.2,0.0,,,,,,PIGV_ENSTGUG00000000996.2,oligodendrocytes 3
GPN2_ENSTGUG00000000990.2,0.0,,,,,,GPN2_ENSTGUG00000000990.2,oligodendrocytes 3
SLC9A1_ENSTGUG00000000976.2,0.0,,,,,,SLC9A1_ENSTGUG00000000976.2,oligodendrocytes 3
_ENSTGUG00000001436.2,0.0,,,,,,_ENSTGUG00000001436.2,oligodendrocytes 3
LUZP1_ENSTGUG00000001438.2,0.0,,,,,,LUZP1_ENSTGUG00000001438.2,oligodendrocytes 3
SYTL1_ENSTGUG00000025002.1,0.0,,,,,,SYTL1_ENSTGUG00000025002.1,oligodendrocytes 3
RLF_ENSTGUG00000001447.2,0.0,,,,,,RLF_ENSTGUG00000001447.2,oligodendrocytes 3
_ENSTGUG00000023189.1,0.0,,,,,,_ENSTGUG00000023189.1,oligodendrocytes 3
GPR3_ENSTGUG00000000969.2,0.0,,,,,,GPR3_ENSTGUG00000000969.2,oligodendrocytes 3
_ENSTGUG00000000957.2,0.0,,,,,,_ENSTGUG00000000957.2,oligodendrocytes 3
SESN2_ENSTGUG00000000945.2,0.0,,,,,,SESN2_ENSTGUG00000000945.2,oligodendrocytes 3
RSPO1_ENSTGUG00000001536.2,0.0,,,,,,RSPO1_ENSTGUG00000001536.2,oligodendrocytes 3
OPRD1_ENSTGUG00000000934.2,0.0,,,,,,OPRD1_ENSTGUG00000000934.2,oligodendrocytes 3
ID3_ENSTGUG00000000904.2,0.0,,,,,,ID3_ENSTGUG00000000904.2,oligodendrocytes 3
PTAFR_ENSTGUG00000023079.1,0.0,,,,,,PTAFR_ENSTGUG00000023079.1,oligodendrocytes 3
COL9A2_ENSTGUG00000021444.1,0.0,,,,,,COL9A2_ENSTGUG00000021444.1,oligodendrocytes 3
_ENSTGUG00000028208.1,0.0,,,,,,_ENSTGUG00000028208.1,oligodendrocytes 3
TINAGL1_ENSTGUG00000026271.1,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,TINAGL1_ENSTGUG00000026271.1,oligodendrocytes 3
ADGRB2_ENSTGUG00000021130.1,0.0,,,,,,ADGRB2_ENSTGUG00000021130.1,oligodendrocytes 3
TMEM39B_ENSTGUG00000001431.2,0.0,,,,,,TMEM39B_ENSTGUG00000001431.2,oligodendrocytes 3
MARCKSL1_ENSTGUG00000027588.1,0.5,0.00012024686356410731,3.9450199926129046,-7.703020443727837e-10,1.0,1.0,MARCKSL1_ENSTGUG00000027588.1,oligodendrocytes 3
TMEM234_ENSTGUG00000001393.2,0.0,,,,,,TMEM234_ENSTGUG00000001393.2,oligodendrocytes 3
BSDC1_ENSTGUG00000001376.2,0.0,,,,,,BSDC1_ENSTGUG00000001376.2,oligodendrocytes 3
SYNC_ENSTGUG00000001361.2,0.0,,,,,,SYNC_ENSTGUG00000001361.2,oligodendrocytes 3
YARS1_ENSTGUG00000001342.2,0.0,,,,,,YARS1_ENSTGUG00000001342.2,oligodendrocytes 3
FNDC5_ENSTGUG00000001341.2,0.0,,,,,,FNDC5_ENSTGUG00000001341.2,oligodendrocytes 3
AK2_ENSTGUG00000026076.1,0.0,,,,,,AK2_ENSTGUG00000026076.1,oligodendrocytes 3
AZIN2_ENSTGUG00000001325.2,0.0,,,,,,AZIN2_ENSTGUG00000001325.2,oligodendrocytes 3
XKR8_ENSTGUG00000000870.2,0.0,,,,,,XKR8_ENSTGUG00000000870.2,oligodendrocytes 3
CTPS1_ENSTGUG00000000831.2,0.0,,,,,,CTPS1_ENSTGUG00000000831.2,oligodendrocytes 3
EDN2_ENSTGUG00000022016.1,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,EDN2_ENSTGUG00000022016.1,oligodendrocytes 3
SERINC2_ENSTGUG00000014321.2,0.0,,,,,,SERINC2_ENSTGUG00000014321.2,oligodendrocytes 3
_ENSTGUG00000029247.1,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,_ENSTGUG00000029247.1,oligodendrocytes 3
ZCCHC17_ENSTGUG00000000817.2,0.0,,,,,,ZCCHC17_ENSTGUG00000000817.2,oligodendrocytes 3
LAPTM5_ENSTGUG00000000801.2,0.0,,,,,,LAPTM5_ENSTGUG00000000801.2,oligodendrocytes 3
PTPRU_ENSTGUG00000000777.2,0.0,,,,,,PTPRU_ENSTGUG00000000777.2,oligodendrocytes 3
MECR_ENSTGUG00000018775.1,0.0,,,,,,MECR_ENSTGUG00000018775.1,oligodendrocytes 3
_ENSTGUG00000022226.1,0.0,,,,,,_ENSTGUG00000022226.1,oligodendrocytes 3
_ENSTGUG00000028194.1,0.0,,,,,,_ENSTGUG00000028194.1,oligodendrocytes 3
MPV17L2_ENSTGUG00000001023.2,0.0,,,,,,MPV17L2_ENSTGUG00000001023.2,oligodendrocytes 3
_ENSTGUG00000000700.2,1.75,0.49040958232519355,3.649200789738167,0.017584352214335297,0.8945049841004034,1.0,_ENSTGUG00000000700.2,oligodendrocytes 3
CSNK1G2_ENSTGUG00000014183.2,0.0,,,,,,CSNK1G2_ENSTGUG00000014183.2,oligodendrocytes 3
_ENSTGUG00000013858.2,0.0,,,,,,_ENSTGUG00000013858.2,oligodendrocytes 3
REXO1_ENSTGUG00000000250.2,0.0,,,,,,REXO1_ENSTGUG00000000250.2,oligodendrocytes 3
TMEM259_ENSTGUG00000000673.2,0.0,,,,,,TMEM259_ENSTGUG00000000673.2,oligodendrocytes 3
ARID3A_ENSTGUG00000021699.1,0.0,,,,,,ARID3A_ENSTGUG00000021699.1,oligodendrocytes 3
R3HDM4_ENSTGUG00000000663.2,0.0,,,,,,R3HDM4_ENSTGUG00000000663.2,oligodendrocytes 3
DAPK3_ENSTGUG00000001010.2,0.0,,,,,,DAPK3_ENSTGUG00000001010.2,oligodendrocytes 3
MED16_ENSTGUG00000000660.2,0.0,,,,,,MED16_ENSTGUG00000000660.2,oligodendrocytes 3
CFD_ENSTGUG00000000656.2,14.0,-0.8479321332827271,0.4025959248362842,4.628878666545077,0.03143810414402588,0.5241386550705339,CFD_ENSTGUG00000000656.2,oligodendrocytes 3
_ENSTGUG00000021579.1,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,_ENSTGUG00000021579.1,oligodendrocytes 3
CREB3L3_ENSTGUG00000000991.2,0.0,,,,,,CREB3L3_ENSTGUG00000000991.2,oligodendrocytes 3
RNF126_ENSTGUG00000000628.2,0.0,,,,,,RNF126_ENSTGUG00000000628.2,oligodendrocytes 3
FGF22_ENSTGUG00000000627.2,0.0,,,,,,FGF22_ENSTGUG00000000627.2,oligodendrocytes 3
ANKRD24_ENSTGUG00000000981.2,0.0,,,,,,ANKRD24_ENSTGUG00000000981.2,oligodendrocytes 3
EBI3_ENSTGUG00000024855.1,0.5,2.931571740157176e-06,3.203168420054628,-1.0480505352461478e-13,1.0,1.0,EBI3_ENSTGUG00000024855.1,oligodendrocytes 3
_ENSTGUG00000000189.2,0.0,,,,,,_ENSTGUG00000000189.2,oligodendrocytes 3
BSG_ENSTGUG00000000614.2,6.75,-0.35788261856146736,0.7757195483646798,0.21252581318621822,0.6447948597691173,1.0,BSG_ENSTGUG00000000614.2,oligodendrocytes 3
_ENSTGUG00000000601.2,0.0,,,,,,_ENSTGUG00000000601.2,oligodendrocytes 3
TIMM44_ENSTGUG00000013849.2,0.0,,,,,,TIMM44_ENSTGUG00000013849.2,oligodendrocytes 3
_ENSTGUG00000000935.2,0.0,,,,,,_ENSTGUG00000000935.2,oligodendrocytes 3
_ENSTGUG00000029047.1,0.0,,,,,,_ENSTGUG00000029047.1,oligodendrocytes 3
_ENSTGUG00000023253.1,0.0,,,,,,_ENSTGUG00000023253.1,oligodendrocytes 3
ARHGAP45_ENSTGUG00000000923.2,0.0,,,,,,ARHGAP45_ENSTGUG00000000923.2,oligodendrocytes 3
_ENSTGUG00000000514.2,0.0,,,,,,_ENSTGUG00000000514.2,oligodendrocytes 3
STK11_ENSTGUG00000000898.2,0.0,,,,,,STK11_ENSTGUG00000000898.2,oligodendrocytes 3
CBARP_ENSTGUG00000000896.2,0.0,,,,,,CBARP_ENSTGUG00000000896.2,oligodendrocytes 3
SLC35E1_ENSTGUG00000021589.1,0.0,,,,,,SLC35E1_ENSTGUG00000021589.1,oligodendrocytes 3
_ENSTGUG00000000878.2,0.0,,,,,,_ENSTGUG00000000878.2,oligodendrocytes 3
TMEM38A_ENSTGUG00000000480.2,0.0,,,,,,TMEM38A_ENSTGUG00000000480.2,oligodendrocytes 3
_ENSTGUG00000021145.1,0.0,,,,,,_ENSTGUG00000021145.1,oligodendrocytes 3
_ENSTGUG00000023440.1,0.0,,,,,,_ENSTGUG00000023440.1,oligodendrocytes 3
_ENSTGUG00000000859.2,0.0,,,,,,_ENSTGUG00000000859.2,oligodendrocytes 3
MYO9B_ENSTGUG00000000453.2,0.0,,,,,,MYO9B_ENSTGUG00000000453.2,oligodendrocytes 3
MFSD12_ENSTGUG00000000177.2,0.0,,,,,,MFSD12_ENSTGUG00000000177.2,oligodendrocytes 3
_ENSTGUG00000029755.1,0.0,,,,,,_ENSTGUG00000029755.1,oligodendrocytes 3
_ENSTGUG00000026831.1,0.0,,,,,,_ENSTGUG00000026831.1,oligodendrocytes 3
_ENSTGUG00000000138.2,0.0,,,,,,_ENSTGUG00000000138.2,oligodendrocytes 3
ARHGEF18_ENSTGUG00000000416.2,0.0,,,,,,ARHGEF18_ENSTGUG00000000416.2,oligodendrocytes 3
SGTA_ENSTGUG00000000829.2,0.0,,,,,,SGTA_ENSTGUG00000000829.2,oligodendrocytes 3
SLC39A3_ENSTGUG00000020723.1,0.0,,,,,,SLC39A3_ENSTGUG00000020723.1,oligodendrocytes 3
DIRAS1_ENSTGUG00000010205.2,0.0,,,,,,DIRAS1_ENSTGUG00000010205.2,oligodendrocytes 3
_ENSTGUG00000024521.1,0.0,,,,,,_ENSTGUG00000024521.1,oligodendrocytes 3
GADD45B_ENSTGUG00000024209.1,0.5,-15.452852656461454,197.61624786200275,1.5416256892318154,0.21437598670957406,0.5241386550705339,GADD45B_ENSTGUG00000024209.1,oligodendrocytes 3
MAST3_ENSTGUG00000000403.2,0.0,,,,,,MAST3_ENSTGUG00000000403.2,oligodendrocytes 3
_ENSTGUG00000025263.1,0.0,,,,,,_ENSTGUG00000025263.1,oligodendrocytes 3
KANK3_ENSTGUG00000000089.2,0.0,,,,,,KANK3_ENSTGUG00000000089.2,oligodendrocytes 3
ANGPTL4_ENSTGUG00000000086.2,0.0,,,,,,ANGPTL4_ENSTGUG00000000086.2,oligodendrocytes 3
IFI30_ENSTGUG00000000388.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,IFI30_ENSTGUG00000000388.2,oligodendrocytes 3
ACSBG2_ENSTGUG00000000363.2,0.0,,,,,,ACSBG2_ENSTGUG00000000363.2,oligodendrocytes 3
_ENSTGUG00000022948.1,0.0,,,,,,_ENSTGUG00000022948.1,oligodendrocytes 3
_ENSTGUG00000000070.2,0.0,,,,,,_ENSTGUG00000000070.2,oligodendrocytes 3
_ENSTGUG00000028356.1,0.0,,,,,,_ENSTGUG00000028356.1,oligodendrocytes 3
SEMA6B_ENSTGUG00000021650.1,0.0,,,,,,SEMA6B_ENSTGUG00000021650.1,oligodendrocytes 3
ACER1_ENSTGUG00000025023.1,0.0,,,,,,ACER1_ENSTGUG00000025023.1,oligodendrocytes 3
TNFAIP8L1_ENSTGUG00000018515.2,0.0,,,,,,TNFAIP8L1_ENSTGUG00000018515.2,oligodendrocytes 3
_ENSTGUG00000000802.2,0.0,,,,,,_ENSTGUG00000000802.2,oligodendrocytes 3
DPP9_ENSTGUG00000000796.2,0.0,,,,,,DPP9_ENSTGUG00000000796.2,oligodendrocytes 3
MYO1F_ENSTGUG00000000346.2,0.0,,,,,,MYO1F_ENSTGUG00000000346.2,oligodendrocytes 3
SLC1A6_ENSTGUG00000000032.2,0.0,,,,,,SLC1A6_ENSTGUG00000000032.2,oligodendrocytes 3
LINGO3_ENSTGUG00000000323.2,0.0,,,,,,LINGO3_ENSTGUG00000000323.2,oligodendrocytes 3
_ENSTGUG00000028980.1,0.0,,,,,,_ENSTGUG00000028980.1,oligodendrocytes 3
NR2F6_ENSTGUG00000017126.2,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,NR2F6_ENSTGUG00000017126.2,oligodendrocytes 3
ABHD8_ENSTGUG00000020176.1,0.0,,,,,,ABHD8_ENSTGUG00000020176.1,oligodendrocytes 3
_ENSTGUG00000021258.1,0.0,,,,,,_ENSTGUG00000021258.1,oligodendrocytes 3
_ENSTGUG00000024009.1,0.0,,,,,,_ENSTGUG00000024009.1,oligodendrocytes 3
SUGP1_ENSTGUG00000013941.2,0.0,,,,,,SUGP1_ENSTGUG00000013941.2,oligodendrocytes 3
HAPLN4_ENSTGUG00000019161.1,0.0,,,,,,HAPLN4_ENSTGUG00000019161.1,oligodendrocytes 3
_ENSTGUG00000022364.1,0.0,,,,,,_ENSTGUG00000022364.1,oligodendrocytes 3
DDX49_ENSTGUG00000001072.2,0.0,,,,,,DDX49_ENSTGUG00000001072.2,oligodendrocytes 3
CERS1_ENSTGUG00000014035.2,0.0,,,,,,CERS1_ENSTGUG00000014035.2,oligodendrocytes 3
_ENSTGUG00000014102.2,0.0,,,,,,_ENSTGUG00000014102.2,oligodendrocytes 3
TMEM59L_ENSTGUG00000020934.1,0.0,,,,,,TMEM59L_ENSTGUG00000020934.1,oligodendrocytes 3
ISYNA1_ENSTGUG00000029076.1,0.0,,,,,,ISYNA1_ENSTGUG00000029076.1,oligodendrocytes 3
_ENSTGUG00000023482.1,0.0,,,,,,_ENSTGUG00000023482.1,oligodendrocytes 3
_ENSTGUG00000027146.1,0.0,,,,,,_ENSTGUG00000027146.1,oligodendrocytes 3
_ENSTGUG00000027896.1,0.0,,,,,,_ENSTGUG00000027896.1,oligodendrocytes 3
_ENSTGUG00000025551.1,0.0,,,,,,_ENSTGUG00000025551.1,oligodendrocytes 3
_ENSTGUG00000021182.1,0.0,,,,,,_ENSTGUG00000021182.1,oligodendrocytes 3
_ENSTGUG00000029510.1,0.0,,,,,,_ENSTGUG00000029510.1,oligodendrocytes 3
_ENSTGUG00000021719.1,0.0,,,,,,_ENSTGUG00000021719.1,oligodendrocytes 3
_ENSTGUG00000022918.1,0.0,,,,,,_ENSTGUG00000022918.1,oligodendrocytes 3
_ENSTGUG00000019067.1,0.0,,,,,,_ENSTGUG00000019067.1,oligodendrocytes 3
_ENSTGUG00000020073.1,0.0,,,,,,_ENSTGUG00000020073.1,oligodendrocytes 3
_ENSTGUG00000026532.1,0.0,,,,,,_ENSTGUG00000026532.1,oligodendrocytes 3
TRAPPC5_ENSTGUG00000023204.1,0.0,,,,,,TRAPPC5_ENSTGUG00000023204.1,oligodendrocytes 3
PCP2_ENSTGUG00000018878.1,0.0,,,,,,PCP2_ENSTGUG00000018878.1,oligodendrocytes 3
_ENSTGUG00000020304.1,0.0,,,,,,_ENSTGUG00000020304.1,oligodendrocytes 3
_ENSTGUG00000029011.1,0.0,,,,,,_ENSTGUG00000029011.1,oligodendrocytes 3
_ENSTGUG00000026590.1,0.0,,,,,,_ENSTGUG00000026590.1,oligodendrocytes 3
_ENSTGUG00000023064.1,0.0,,,,,,_ENSTGUG00000023064.1,oligodendrocytes 3
_ENSTGUG00000028643.1,0.0,,,,,,_ENSTGUG00000028643.1,oligodendrocytes 3
_ENSTGUG00000027676.1,0.0,,,,,,_ENSTGUG00000027676.1,oligodendrocytes 3
KCNC3_ENSTGUG00000024264.1,0.0,,,,,,KCNC3_ENSTGUG00000024264.1,oligodendrocytes 3
_ENSTGUG00000028134.1,0.0,,,,,,_ENSTGUG00000028134.1,oligodendrocytes 3
_ENSTGUG00000019248.1,0.0,,,,,,_ENSTGUG00000019248.1,oligodendrocytes 3
_ENSTGUG00000029357.1,0.0,,,,,,_ENSTGUG00000029357.1,oligodendrocytes 3
_ENSTGUG00000019434.1,0.0,,,,,,_ENSTGUG00000019434.1,oligodendrocytes 3
_ENSTGUG00000021583.1,0.0,,,,,,_ENSTGUG00000021583.1,oligodendrocytes 3
_ENSTGUG00000019185.1,0.0,,,,,,_ENSTGUG00000019185.1,oligodendrocytes 3
WIZ_ENSTGUG00000023519.1,0.0,,,,,,WIZ_ENSTGUG00000023519.1,oligodendrocytes 3
_ENSTGUG00000019376.1,0.0,,,,,,_ENSTGUG00000019376.1,oligodendrocytes 3
_ENSTGUG00000027946.1,0.0,,,,,,_ENSTGUG00000027946.1,oligodendrocytes 3
_ENSTGUG00000025557.1,0.0,,,,,,_ENSTGUG00000025557.1,oligodendrocytes 3
_ENSTGUG00000023105.1,0.0,,,,,,_ENSTGUG00000023105.1,oligodendrocytes 3
_ENSTGUG00000027354.1,0.0,,,,,,_ENSTGUG00000027354.1,oligodendrocytes 3
_ENSTGUG00000022876.1,0.0,,,,,,_ENSTGUG00000022876.1,oligodendrocytes 3
DNMT1_ENSTGUG00000013708.2,0.0,,,,,,DNMT1_ENSTGUG00000013708.2,oligodendrocytes 3
_ENSTGUG00000020449.1,0.0,,,,,,_ENSTGUG00000020449.1,oligodendrocytes 3
SLC17A7_ENSTGUG00000023432.1,0.0,,,,,,SLC17A7_ENSTGUG00000023432.1,oligodendrocytes 3
_ENSTGUG00000027428.1,0.0,,,,,,_ENSTGUG00000027428.1,oligodendrocytes 3
_ENSTGUG00000028256.1,0.0,,,,,,_ENSTGUG00000028256.1,oligodendrocytes 3
OLFM2_ENSTGUG00000020356.1,0.0,,,,,,OLFM2_ENSTGUG00000020356.1,oligodendrocytes 3
_ENSTGUG00000025561.1,0.0,,,,,,_ENSTGUG00000025561.1,oligodendrocytes 3
C3_ENSTGUG00000026277.1,0.0,,,,,,C3_ENSTGUG00000026277.1,oligodendrocytes 3
_ENSTGUG00000023966.1,0.0,,,,,,_ENSTGUG00000023966.1,oligodendrocytes 3
_ENSTGUG00000026029.1,0.0,,,,,,_ENSTGUG00000026029.1,oligodendrocytes 3
_ENSTGUG00000021256.1,0.0,,,,,,_ENSTGUG00000021256.1,oligodendrocytes 3
_ENSTGUG00000026690.1,0.0,,,,,,_ENSTGUG00000026690.1,oligodendrocytes 3
ZMAT4_ENSTGUG00000005159.2,0.0,,,,,,ZMAT4_ENSTGUG00000005159.2,oligodendrocytes 3
_ENSTGUG00000004494.2,0.0,,,,,,_ENSTGUG00000004494.2,oligodendrocytes 3
NEFL_ENSTGUG00000004464.2,0.0,,,,,,NEFL_ENSTGUG00000004464.2,oligodendrocytes 3
ADAM9_ENSTGUG00000004989.2,0.0,,,,,,ADAM9_ENSTGUG00000004989.2,oligodendrocytes 3
KCTD9_ENSTGUG00000004348.2,0.0,,,,,,KCTD9_ENSTGUG00000004348.2,oligodendrocytes 3
_ENSTGUG00000026000.1,0.0,,,,,,_ENSTGUG00000026000.1,oligodendrocytes 3
LRRTM4_ENSTGUG00000004157.2,0.0,,,,,,LRRTM4_ENSTGUG00000004157.2,oligodendrocytes 3
AAK1_ENSTGUG00000003831.2,0.0,,,,,,AAK1_ENSTGUG00000003831.2,oligodendrocytes 3
DDHD2_ENSTGUG00000004804.2,0.0,,,,,,DDHD2_ENSTGUG00000004804.2,oligodendrocytes 3
BAG4_ENSTGUG00000024841.1,0.0,,,,,,BAG4_ENSTGUG00000024841.1,oligodendrocytes 3
HK2_ENSTGUG00000019594.1,0.0,,,,,,HK2_ENSTGUG00000019594.1,oligodendrocytes 3
ADD2_ENSTGUG00000003669.2,0.0,,,,,,ADD2_ENSTGUG00000003669.2,oligodendrocytes 3
_ENSTGUG00000018999.1,0.0,,,,,,_ENSTGUG00000018999.1,oligodendrocytes 3
_ENSTGUG00000026405.1,0.0,,,,,,_ENSTGUG00000026405.1,oligodendrocytes 3
VAMP8_ENSTGUG00000020301.1,5.0,-0.29190392335070153,1.4846484515124898,0.038629416314851284,0.844184651260787,1.0,VAMP8_ENSTGUG00000020301.1,oligodendrocytes 3
UNC5D_ENSTGUG00000004556.2,0.0,,,,,,UNC5D_ENSTGUG00000004556.2,oligodendrocytes 3
GGCX_ENSTGUG00000025041.1,0.0,,,,,,GGCX_ENSTGUG00000025041.1,oligodendrocytes 3
DUSP26_ENSTGUG00000020669.1,0.0,,,,,,DUSP26_ENSTGUG00000020669.1,oligodendrocytes 3
TTI2_ENSTGUG00000023218.1,0.0,,,,,,TTI2_ENSTGUG00000023218.1,oligodendrocytes 3
H2AFV_ENSTGUG00000015225.2,1.0,-3.632939905186737e-15,3.937547620913516,0.0,1.0,1.0,H2AFV_ENSTGUG00000015225.2,oligodendrocytes 3
_ENSTGUG00000025648.1,0.0,,,,,,_ENSTGUG00000025648.1,oligodendrocytes 3
LZTS1_ENSTGUG00000028318.1,0.0,,,,,,LZTS1_ENSTGUG00000028318.1,oligodendrocytes 3
GFRA2_ENSTGUG00000017293.2,0.0,,,,,,GFRA2_ENSTGUG00000017293.2,oligodendrocytes 3
FAHD2A_ENSTGUG00000013905.2,0.0,,,,,,FAHD2A_ENSTGUG00000013905.2,oligodendrocytes 3
_ENSTGUG00000020784.1,0.0,,,,,,_ENSTGUG00000020784.1,oligodendrocytes 3
_ENSTGUG00000023409.1,0.0,,,,,,_ENSTGUG00000023409.1,oligodendrocytes 3
DBNL_ENSTGUG00000003620.2,0.0,,,,,,DBNL_ENSTGUG00000003620.2,oligodendrocytes 3
_ENSTGUG00000028310.1,0.0,,,,,,_ENSTGUG00000028310.1,oligodendrocytes 3
SFTPC_ENSTGUG00000023951.1,1.75,-0.4904184927974072,3.649200039511688,0.017584352227292044,0.8945049840617645,1.0,SFTPC_ENSTGUG00000023951.1,oligodendrocytes 3
POLD2_ENSTGUG00000003553.2,0.0,,,,,,POLD2_ENSTGUG00000003553.2,oligodendrocytes 3
_ENSTGUG00000019411.1,0.0,,,,,,_ENSTGUG00000019411.1,oligodendrocytes 3
YKT6_ENSTGUG00000021816.1,0.0,,,,,,YKT6_ENSTGUG00000021816.1,oligodendrocytes 3
PHYHIP_ENSTGUG00000020498.1,0.0,,,,,,PHYHIP_ENSTGUG00000020498.1,oligodendrocytes 3
CAMK2B_ENSTGUG00000003464.2,0.0,,,,,,CAMK2B_ENSTGUG00000003464.2,oligodendrocytes 3
ZMIZ2_ENSTGUG00000003270.2,0.0,,,,,,ZMIZ2_ENSTGUG00000003270.2,oligodendrocytes 3
_ENSTGUG00000029729.1,0.0,,,,,,_ENSTGUG00000029729.1,oligodendrocytes 3
_ENSTGUG00000019629.1,0.0,,,,,,_ENSTGUG00000019629.1,oligodendrocytes 3
_ENSTGUG00000021648.1,0.0,,,,,,_ENSTGUG00000021648.1,oligodendrocytes 3
EGR3_ENSTGUG00000028688.1,0.0,,,,,,EGR3_ENSTGUG00000028688.1,oligodendrocytes 3
PEBP4_ENSTGUG00000029208.1,0.0,,,,,,PEBP4_ENSTGUG00000029208.1,oligodendrocytes 3
RHOBTB2_ENSTGUG00000017291.2,0.0,,,,,,RHOBTB2_ENSTGUG00000017291.2,oligodendrocytes 3
AP3M2_ENSTGUG00000005434.2,0.0,,,,,,AP3M2_ENSTGUG00000005434.2,oligodendrocytes 3
ANK1_ENSTGUG00000005264.2,0.0,,,,,,ANK1_ENSTGUG00000005264.2,oligodendrocytes 3
_ENSTGUG00000028201.1,0.0,,,,,,_ENSTGUG00000028201.1,oligodendrocytes 3
_ENSTGUG00000028967.1,0.0,,,,,,_ENSTGUG00000028967.1,oligodendrocytes 3
GPAT4_ENSTGUG00000005211.2,0.0,,,,,,GPAT4_ENSTGUG00000005211.2,oligodendrocytes 3
_ENSTGUG00000005209.2,0.0,,,,,,_ENSTGUG00000005209.2,oligodendrocytes 3
_ENSTGUG00000016254.2,0.0,,,,,,_ENSTGUG00000016254.2,oligodendrocytes 3
_ENSTGUG00000024747.1,0.0,,,,,,_ENSTGUG00000024747.1,oligodendrocytes 3
_ENSTGUG00000029645.1,0.0,,,,,,_ENSTGUG00000029645.1,oligodendrocytes 3
_ENSTGUG00000027542.1,0.0,,,,,,_ENSTGUG00000027542.1,oligodendrocytes 3
_ENSTGUG00000024454.1,0.0,,,,,,_ENSTGUG00000024454.1,oligodendrocytes 3
_ENSTGUG00000028891.1,0.0,,,,,,_ENSTGUG00000028891.1,oligodendrocytes 3
TANC2_ENSTGUG00000001978.2,0.0,,,,,,TANC2_ENSTGUG00000001978.2,oligodendrocytes 3
CYB561_ENSTGUG00000001976.2,0.0,,,,,,CYB561_ENSTGUG00000001976.2,oligodendrocytes 3
_ENSTGUG00000001973.2,0.0,,,,,,_ENSTGUG00000001973.2,oligodendrocytes 3
_ENSTGUG00000002371.2,0.0,,,,,,_ENSTGUG00000002371.2,oligodendrocytes 3
ADAM11_ENSTGUG00000020516.1,0.0,,,,,,ADAM11_ENSTGUG00000020516.1,oligodendrocytes 3
TOP2A_ENSTGUG00000002312.2,0.0,,,,,,TOP2A_ENSTGUG00000002312.2,oligodendrocytes 3
STRADA_ENSTGUG00000001939.2,0.0,,,,,,STRADA_ENSTGUG00000001939.2,oligodendrocytes 3
CCDC43_ENSTGUG00000020940.1,0.0,,,,,,CCDC43_ENSTGUG00000020940.1,oligodendrocytes 3
NSF_ENSTGUG00000002022.2,0.0,,,,,,NSF_ENSTGUG00000002022.2,oligodendrocytes 3
CCDC47_ENSTGUG00000001935.2,0.0,,,,,,CCDC47_ENSTGUG00000001935.2,oligodendrocytes 3
RARA_ENSTGUG00000022927.1,0.0,,,,,,RARA_ENSTGUG00000022927.1,oligodendrocytes 3
_ENSTGUG00000022382.1,0.0,,,,,,_ENSTGUG00000022382.1,oligodendrocytes 3
RAPGEFL1_ENSTGUG00000019813.1,0.0,,,,,,RAPGEFL1_ENSTGUG00000019813.1,oligodendrocytes 3
_ENSTGUG00000003000.2,0.0,,,,,,_ENSTGUG00000003000.2,oligodendrocytes 3
SDR39U1_ENSTGUG00000002997.2,0.0,,,,,,SDR39U1_ENSTGUG00000002997.2,oligodendrocytes 3
MSL1_ENSTGUG00000002297.2,0.0,,,,,,MSL1_ENSTGUG00000002297.2,oligodendrocytes 3
_ENSTGUG00000019370.1,0.0,,,,,,_ENSTGUG00000019370.1,oligodendrocytes 3
NR1D1_ENSTGUG00000024593.1,0.0,,,,,,NR1D1_ENSTGUG00000024593.1,oligodendrocytes 3
MPP3_ENSTGUG00000002948.2,0.0,,,,,,MPP3_ENSTGUG00000002948.2,oligodendrocytes 3
THRA_ENSTGUG00000026706.1,0.0,,,,,,THRA_ENSTGUG00000026706.1,oligodendrocytes 3
_ENSTGUG00000029680.1,0.0,,,,,,_ENSTGUG00000029680.1,oligodendrocytes 3
MED24_ENSTGUG00000002271.2,0.0,,,,,,MED24_ENSTGUG00000002271.2,oligodendrocytes 3
DUSP3_ENSTGUG00000023018.1,0.0,,,,,,DUSP3_ENSTGUG00000023018.1,oligodendrocytes 3
