,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
_ENSTGUG00000024043.1,0.0,,,,,,_ENSTGUG00000024043.1,radial glia 1
SGSH_ENSTGUG00000003089.2,0.0,,,,,,SGSH_ENSTGUG00000003089.2,radial glia 1
MGAT5B_ENSTGUG00000007773.2,0.0,,,,,,MGAT5B_ENSTGUG00000007773.2,radial glia 1
METTL23_ENSTGUG00000007805.2,0.0,,,,,,METTL23_ENSTGUG00000007805.2,radial glia 1
PECAM1_ENSTGUG00000004687.2,0.0,,,,,,PECAM1_ENSTGUG00000004687.2,radial glia 1
_ENSTGUG00000024769.1,0.0,,,,,,_ENSTGUG00000024769.1,radial glia 1
TEX2_ENSTGUG00000004694.2,0.0,,,,,,TEX2_ENSTGUG00000004694.2,radial glia 1
_ENSTGUG00000023899.1,0.0,,,,,,_ENSTGUG00000023899.1,radial glia 1
_ENSTGUG00000007831.2,0.0,,,,,,_ENSTGUG00000007831.2,radial glia 1
CYGB_ENSTGUG00000021466.1,0.0,,,,,,CYGB_ENSTGUG00000021466.1,radial glia 1
RHBDL3_ENSTGUG00000028697.1,0.0,,,,,,RHBDL3_ENSTGUG00000028697.1,radial glia 1
SPHK1_ENSTGUG00000007949.2,0.0,,,,,,SPHK1_ENSTGUG00000007949.2,radial glia 1
ENGASE_ENSTGUG00000003184.2,0.0,,,,,,ENGASE_ENSTGUG00000003184.2,radial glia 1
USP36_ENSTGUG00000015811.2,0.0,,,,,,USP36_ENSTGUG00000015811.2,radial glia 1
ADAP2_ENSTGUG00000004917.2,0.0,,,,,,ADAP2_ENSTGUG00000004917.2,radial glia 1
CYTH1_ENSTGUG00000025105.1,0.0,,,,,,CYTH1_ENSTGUG00000025105.1,radial glia 1
EXOC7_ENSTGUG00000008021.2,0.0,,,,,,EXOC7_ENSTGUG00000008021.2,radial glia 1
CRLF3_ENSTGUG00000004958.2,0.0,,,,,,CRLF3_ENSTGUG00000004958.2,radial glia 1
SUZ12_ENSTGUG00000004968.2,0.0,,,,,,SUZ12_ENSTGUG00000004968.2,radial glia 1
COX10_ENSTGUG00000005020.2,0.0,,,,,,COX10_ENSTGUG00000005020.2,radial glia 1
PMP22_ENSTGUG00000021788.1,0.0,,,,,,PMP22_ENSTGUG00000021788.1,radial glia 1
TEKT3_ENSTGUG00000005044.2,0.0,,,,,,TEKT3_ENSTGUG00000005044.2,radial glia 1
MAP2K6_ENSTGUG00000027718.1,0.0,,,,,,MAP2K6_ENSTGUG00000027718.1,radial glia 1
_ENSTGUG00000028651.1,0.0,,,,,,_ENSTGUG00000028651.1,radial glia 1
_ENSTGUG00000027627.1,0.0,,,,,,_ENSTGUG00000027627.1,radial glia 1
KCNJ2_ENSTGUG00000002878.2,0.0,,,,,,KCNJ2_ENSTGUG00000002878.2,radial glia 1
SOX9_ENSTGUG00000002882.2,2.25,-0.29417180200805243,3.8868985062756427,0.005668000879211377,0.939987059414008,1.0,SOX9_ENSTGUG00000002882.2,radial glia 1
SLC39A11_ENSTGUG00000002885.2,0.0,,,,,,SLC39A11_ENSTGUG00000002885.2,radial glia 1
SRP68_ENSTGUG00000008083.2,0.0,,,,,,SRP68_ENSTGUG00000008083.2,radial glia 1
SSTR2_ENSTGUG00000025850.1,0.0,,,,,,SSTR2_ENSTGUG00000025850.1,radial glia 1
NTN1_ENSTGUG00000005165.2,0.0,,,,,,NTN1_ENSTGUG00000005165.2,radial glia 1
STX8_ENSTGUG00000028237.1,0.0,,,,,,STX8_ENSTGUG00000028237.1,radial glia 1
CDK3_ENSTGUG00000008139.2,0.0,,,,,,CDK3_ENSTGUG00000008139.2,radial glia 1
_ENSTGUG00000002919.2,0.0,,,,,,_ENSTGUG00000002919.2,radial glia 1
_ENSTGUG00000026774.1,0.0,,,,,,_ENSTGUG00000026774.1,radial glia 1
WBP2_ENSTGUG00000008249.2,0.0,,,,,,WBP2_ENSTGUG00000008249.2,radial glia 1
_ENSTGUG00000021226.1,0.0,,,,,,_ENSTGUG00000021226.1,radial glia 1
BTBD17_ENSTGUG00000002937.2,0.0,,,,,,BTBD17_ENSTGUG00000002937.2,radial glia 1
CCDC137_ENSTGUG00000002950.2,0.0,,,,,,CCDC137_ENSTGUG00000002950.2,radial glia 1
SHISA6_ENSTGUG00000024759.1,0.0,,,,,,SHISA6_ENSTGUG00000024759.1,radial glia 1
_ENSTGUG00000005689.2,0.0,,,,,,_ENSTGUG00000005689.2,radial glia 1
_ENSTGUG00000026338.1,0.0,,,,,,_ENSTGUG00000026338.1,radial glia 1
ELAC2_ENSTGUG00000005776.2,0.0,,,,,,ELAC2_ENSTGUG00000005776.2,radial glia 1
SCO1_ENSTGUG00000005870.2,0.0,,,,,,SCO1_ENSTGUG00000005870.2,radial glia 1
_ENSTGUG00000008426.2,0.0,,,,,,_ENSTGUG00000008426.2,radial glia 1
TSEN54_ENSTGUG00000008548.2,0.0,,,,,,TSEN54_ENSTGUG00000008548.2,radial glia 1
NUP85_ENSTGUG00000008703.2,0.0,,,,,,NUP85_ENSTGUG00000008703.2,radial glia 1
HID1_ENSTGUG00000008799.2,0.0,,,,,,HID1_ENSTGUG00000008799.2,radial glia 1
GRIN2C_ENSTGUG00000008858.2,0.0,,,,,,GRIN2C_ENSTGUG00000008858.2,radial glia 1
TMEM104_ENSTGUG00000025589.1,0.0,,,,,,TMEM104_ENSTGUG00000025589.1,radial glia 1
RAB37_ENSTGUG00000024387.1,0.0,,,,,,RAB37_ENSTGUG00000024387.1,radial glia 1
_ENSTGUG00000025088.1,0.0,,,,,,_ENSTGUG00000025088.1,radial glia 1
XYLT2_ENSTGUG00000008920.2,0.0,,,,,,XYLT2_ENSTGUG00000008920.2,radial glia 1
RSAD1_ENSTGUG00000008992.2,0.0,,,,,,RSAD1_ENSTGUG00000008992.2,radial glia 1
EPN3_ENSTGUG00000009010.2,0.0,,,,,,EPN3_ENSTGUG00000009010.2,radial glia 1
SPATA20_ENSTGUG00000009022.2,0.0,,,,,,SPATA20_ENSTGUG00000009022.2,radial glia 1
CACNA1G_ENSTGUG00000009049.2,0.0,,,,,,CACNA1G_ENSTGUG00000009049.2,radial glia 1
_ENSTGUG00000009151.2,0.0,,,,,,_ENSTGUG00000009151.2,radial glia 1
SOCS3_ENSTGUG00000003345.2,0.0,,,,,,SOCS3_ENSTGUG00000003345.2,radial glia 1
TMC6_ENSTGUG00000003385.2,0.0,,,,,,TMC6_ENSTGUG00000003385.2,radial glia 1
HGS_ENSTGUG00000003410.2,0.0,,,,,,HGS_ENSTGUG00000003410.2,radial glia 1
GCGR_ENSTGUG00000021801.1,0.0,,,,,,GCGR_ENSTGUG00000021801.1,radial glia 1
MAFG_ENSTGUG00000025880.1,0.0,,,,,,MAFG_ENSTGUG00000025880.1,radial glia 1
MYADML2_ENSTGUG00000018944.1,0.0,,,,,,MYADML2_ENSTGUG00000018944.1,radial glia 1
NOTUM_ENSTGUG00000003588.2,0.0,,,,,,NOTUM_ENSTGUG00000003588.2,radial glia 1
LRRC45_ENSTGUG00000003614.2,0.0,,,,,,LRRC45_ENSTGUG00000003614.2,radial glia 1
DUS1L_ENSTGUG00000003700.2,0.0,,,,,,DUS1L_ENSTGUG00000003700.2,radial glia 1
SLC16A3_ENSTGUG00000003892.2,0.0,,,,,,SLC16A3_ENSTGUG00000003892.2,radial glia 1
_ENSTGUG00000024654.1,0.0,,,,,,_ENSTGUG00000024654.1,radial glia 1
APOH_ENSTGUG00000004239.2,0.0,,,,,,APOH_ENSTGUG00000004239.2,radial glia 1
_ENSTGUG00000020573.1,0.0,,,,,,_ENSTGUG00000020573.1,radial glia 1
CACNG5_ENSTGUG00000026853.1,0.0,,,,,,CACNG5_ENSTGUG00000026853.1,radial glia 1
CACNG4_ENSTGUG00000004385.2,0.0,,,,,,CACNG4_ENSTGUG00000004385.2,radial glia 1
KPNA2_ENSTGUG00000004534.2,0.0,,,,,,KPNA2_ENSTGUG00000004534.2,radial glia 1
_ENSTGUG00000007545.2,0.0,,,,,,_ENSTGUG00000007545.2,radial glia 1
FN3K_ENSTGUG00000007633.2,0.0,,,,,,FN3K_ENSTGUG00000007633.2,radial glia 1
WDR45B_ENSTGUG00000007638.2,0.0,,,,,,WDR45B_ENSTGUG00000007638.2,radial glia 1
NARF_ENSTGUG00000007662.2,0.0,,,,,,NARF_ENSTGUG00000007662.2,radial glia 1
HEXD_ENSTGUG00000007685.2,0.0,,,,,,HEXD_ENSTGUG00000007685.2,radial glia 1
FNDC10_ENSTGUG00000022277.1,0.0,,,,,,FNDC10_ENSTGUG00000022277.1,radial glia 1
AGTRAP_ENSTGUG00000024872.1,0.0,,,,,,AGTRAP_ENSTGUG00000024872.1,radial glia 1
_ENSTGUG00000003080.2,0.0,,,,,,_ENSTGUG00000003080.2,radial glia 1
DRAXIN_ENSTGUG00000002343.2,0.0,,,,,,DRAXIN_ENSTGUG00000002343.2,radial glia 1
MIB2_ENSTGUG00000003045.2,0.0,,,,,,MIB2_ENSTGUG00000003045.2,radial glia 1
FBXO2_ENSTGUG00000002320.2,0.0,,,,,,FBXO2_ENSTGUG00000002320.2,radial glia 1
DISP3_ENSTGUG00000002310.2,0.0,,,,,,DISP3_ENSTGUG00000002310.2,radial glia 1
_ENSTGUG00000003018.2,0.0,,,,,,_ENSTGUG00000003018.2,radial glia 1
UBIAD1_ENSTGUG00000024374.1,0.0,,,,,,UBIAD1_ENSTGUG00000024374.1,radial glia 1
_ENSTGUG00000027075.1,0.0,,,,,,_ENSTGUG00000027075.1,radial glia 1
_ENSTGUG00000002214.2,0.0,,,,,,_ENSTGUG00000002214.2,radial glia 1
PPCS_ENSTGUG00000002212.2,0.0,,,,,,PPCS_ENSTGUG00000002212.2,radial glia 1
SLC2A1_ENSTGUG00000002201.2,0.0,,,,,,SLC2A1_ENSTGUG00000002201.2,radial glia 1
GABRD_ENSTGUG00000002966.2,0.0,,,,,,GABRD_ENSTGUG00000002966.2,radial glia 1
PANK4_ENSTGUG00000002880.2,0.0,,,,,,PANK4_ENSTGUG00000002880.2,radial glia 1
_ENSTGUG00000023293.1,0.0,,,,,,_ENSTGUG00000023293.1,radial glia 1
_ENSTGUG00000021912.1,1.0,-1.362982585431355,4.548931688510641,0.05546429627161231,0.813814011970014,1.0,_ENSTGUG00000021912.1,radial glia 1
tgu-mir-200b_ENSTGUG00000017833.2,0.0,,,,,,tgu-mir-200b_ENSTGUG00000017833.2,radial glia 1
_ENSTGUG00000029479.1,0.0,,,,,,_ENSTGUG00000029479.1,radial glia 1
LRRC47_ENSTGUG00000002737.2,0.0,,,,,,LRRC47_ENSTGUG00000002737.2,radial glia 1
AJAP1_ENSTGUG00000028015.1,0.0,,,,,,AJAP1_ENSTGUG00000028015.1,radial glia 1
KCNAB2_ENSTGUG00000002658.2,0.0,,,,,,KCNAB2_ENSTGUG00000002658.2,radial glia 1
CHD5_ENSTGUG00000002634.2,0.0,,,,,,CHD5_ENSTGUG00000002634.2,radial glia 1
_ENSTGUG00000023944.1,0.0,,,,,,_ENSTGUG00000023944.1,radial glia 1
ACOT7_ENSTGUG00000002611.2,0.0,,,,,,ACOT7_ENSTGUG00000002611.2,radial glia 1
OTUD3_ENSTGUG00000017052.2,0.0,,,,,,OTUD3_ENSTGUG00000017052.2,radial glia 1
PLEKHG5_ENSTGUG00000002606.2,0.0,,,,,,PLEKHG5_ENSTGUG00000002606.2,radial glia 1
_ENSTGUG00000023378.1,0.0,,,,,,_ENSTGUG00000023378.1,radial glia 1
MUL1_ENSTGUG00000024353.1,0.0,,,,,,MUL1_ENSTGUG00000024353.1,radial glia 1
FAM43B_ENSTGUG00000017109.2,0.0,,,,,,FAM43B_ENSTGUG00000017109.2,radial glia 1
DNAJC11_ENSTGUG00000002575.2,0.0,,,,,,DNAJC11_ENSTGUG00000002575.2,radial glia 1
CDA_ENSTGUG00000022059.1,0.0,,,,,,CDA_ENSTGUG00000022059.1,radial glia 1
DNAJC16_ENSTGUG00000017133.2,0.0,,,,,,DNAJC16_ENSTGUG00000017133.2,radial glia 1
_ENSTGUG00000002540.2,0.0,,,,,,_ENSTGUG00000002540.2,radial glia 1
EFHD2_ENSTGUG00000021308.1,0.0,,,,,,EFHD2_ENSTGUG00000021308.1,radial glia 1
_ENSTGUG00000022525.1,0.0,,,,,,_ENSTGUG00000022525.1,radial glia 1
EPHB2_ENSTGUG00000017194.2,0.0,,,,,,EPHB2_ENSTGUG00000017194.2,radial glia 1
ERRFI1_ENSTGUG00000002527.2,0.0,,,,,,ERRFI1_ENSTGUG00000002527.2,radial glia 1
SLC45A1_ENSTGUG00000002520.2,0.0,,,,,,SLC45A1_ENSTGUG00000002520.2,radial glia 1
C1QB_ENSTGUG00000024860.1,0.0,,,,,,C1QB_ENSTGUG00000024860.1,radial glia 1
C1QC_ENSTGUG00000019687.1,0.0,,,,,,C1QC_ENSTGUG00000019687.1,radial glia 1
C1QA_ENSTGUG00000017238.2,0.0,,,,,,C1QA_ENSTGUG00000017238.2,radial glia 1
WNT4_ENSTGUG00000026088.1,0.0,,,,,,WNT4_ENSTGUG00000026088.1,radial glia 1
LRRC38_ENSTGUG00000002502.2,0.0,,,,,,LRRC38_ENSTGUG00000002502.2,radial glia 1
_ENSTGUG00000002497.2,0.0,,,,,,_ENSTGUG00000002497.2,radial glia 1
P3H1_ENSTGUG00000017255.2,0.0,,,,,,P3H1_ENSTGUG00000017255.2,radial glia 1
_ENSTGUG00000022329.1,0.0,,,,,,_ENSTGUG00000022329.1,radial glia 1
PLOD1_ENSTGUG00000002406.2,0.0,,,,,,PLOD1_ENSTGUG00000002406.2,radial glia 1
_ENSTGUG00000015836.2,0.0,,,,,,_ENSTGUG00000015836.2,radial glia 1
ALPL_ENSTGUG00000020178.1,0.0,,,,,,ALPL_ENSTGUG00000020178.1,radial glia 1
SH2D5_ENSTGUG00000002107.2,0.0,,,,,,SH2D5_ENSTGUG00000002107.2,radial glia 1
PLEKHM2_ENSTGUG00000002075.2,0.0,,,,,,PLEKHM2_ENSTGUG00000002075.2,radial glia 1
_ENSTGUG00000028565.1,0.0,,,,,,_ENSTGUG00000028565.1,radial glia 1
NOC2L_ENSTGUG00000003958.2,0.0,,,,,,NOC2L_ENSTGUG00000003958.2,radial glia 1
SAMD11_ENSTGUG00000003952.2,0.0,,,,,,SAMD11_ENSTGUG00000003952.2,radial glia 1
_ENSTGUG00000002023.2,0.0,,,,,,_ENSTGUG00000002023.2,radial glia 1
_ENSTGUG00000019786.1,0.0,,,,,,_ENSTGUG00000019786.1,radial glia 1
SLC2A5_ENSTGUG00000003777.2,0.0,,,,,,SLC2A5_ENSTGUG00000003777.2,radial glia 1
H6PD_ENSTGUG00000003746.2,0.0,,,,,,H6PD_ENSTGUG00000003746.2,radial glia 1
_ENSTGUG00000003712.2,0.0,,,,,,_ENSTGUG00000003712.2,radial glia 1
RBP7_ENSTGUG00000019849.1,0.0,,,,,,RBP7_ENSTGUG00000019849.1,radial glia 1
_ENSTGUG00000018938.1,0.0,,,,,,_ENSTGUG00000018938.1,radial glia 1
PEX14_ENSTGUG00000003272.2,0.0,,,,,,PEX14_ENSTGUG00000003272.2,radial glia 1
_ENSTGUG00000019021.1,0.0,,,,,,_ENSTGUG00000019021.1,radial glia 1
CORT_ENSTGUG00000016939.2,0.0,,,,,,CORT_ENSTGUG00000016939.2,radial glia 1
_ENSTGUG00000023153.1,0.0,,,,,,_ENSTGUG00000023153.1,radial glia 1
TMEM240_ENSTGUG00000003081.2,0.0,,,,,,TMEM240_ENSTGUG00000003081.2,radial glia 1
DHRS13_ENSTGUG00000006255.2,0.0,,,,,,DHRS13_ENSTGUG00000006255.2,radial glia 1
FLOT2_ENSTGUG00000006221.2,0.0,,,,,,FLOT2_ENSTGUG00000006221.2,radial glia 1
FAM222B_ENSTGUG00000006204.2,0.0,,,,,,FAM222B_ENSTGUG00000006204.2,radial glia 1
_ENSTGUG00000018906.1,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,_ENSTGUG00000018906.1,radial glia 1
PITPNM3_ENSTGUG00000008966.2,0.0,,,,,,PITPNM3_ENSTGUG00000008966.2,radial glia 1
SDF2_ENSTGUG00000006097.2,0.0,,,,,,SDF2_ENSTGUG00000006097.2,radial glia 1
SLC13A5_ENSTGUG00000008910.2,0.0,,,,,,SLC13A5_ENSTGUG00000008910.2,radial glia 1
UNC119_ENSTGUG00000025488.1,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,UNC119_ENSTGUG00000025488.1,radial glia 1
RAP1GAP2_ENSTGUG00000008866.2,0.0,,,,,,RAP1GAP2_ENSTGUG00000008866.2,radial glia 1
_ENSTGUG00000005933.2,3.25,-0.289062823149707,3.8484827967097495,0.005582482906540065,0.9404406651148985,1.0,_ENSTGUG00000005933.2,radial glia 1
_ENSTGUG00000020754.1,0.0,,,,,,_ENSTGUG00000020754.1,radial glia 1
SRR_ENSTGUG00000005866.2,0.0,,,,,,SRR_ENSTGUG00000005866.2,radial glia 1
SGSM2_ENSTGUG00000008737.2,0.0,,,,,,SGSM2_ENSTGUG00000008737.2,radial glia 1
OVCA2_ENSTGUG00000028974.1,0.0,,,,,,OVCA2_ENSTGUG00000028974.1,radial glia 1
RTN4RL1_ENSTGUG00000025227.1,0.0,,,,,,RTN4RL1_ENSTGUG00000025227.1,radial glia 1
_ENSTGUG00000026589.1,0.0,,,,,,_ENSTGUG00000026589.1,radial glia 1
RPA1_ENSTGUG00000005775.2,0.0,,,,,,RPA1_ENSTGUG00000005775.2,radial glia 1
NLK_ENSTGUG00000008692.2,0.0,,,,,,NLK_ENSTGUG00000008692.2,radial glia 1
SMYD4_ENSTGUG00000005762.2,0.0,,,,,,SMYD4_ENSTGUG00000005762.2,radial glia 1
_ENSTGUG00000008686.2,0.0,,,,,,_ENSTGUG00000008686.2,radial glia 1
WDR81_ENSTGUG00000005724.2,0.0,,,,,,WDR81_ENSTGUG00000005724.2,radial glia 1
SLC43A2_ENSTGUG00000005580.2,0.0,,,,,,SLC43A2_ENSTGUG00000005580.2,radial glia 1
MYO1C_ENSTGUG00000005458.2,0.0,,,,,,MYO1C_ENSTGUG00000005458.2,radial glia 1
KCTD7_ENSTGUG00000020956.1,0.0,,,,,,KCTD7_ENSTGUG00000020956.1,radial glia 1
GUSB_ENSTGUG00000005273.2,0.0,,,,,,GUSB_ENSTGUG00000005273.2,radial glia 1
VKORC1L1_ENSTGUG00000005263.2,0.0,,,,,,VKORC1L1_ENSTGUG00000005263.2,radial glia 1
HEATR6_ENSTGUG00000008368.2,0.0,,,,,,HEATR6_ENSTGUG00000008368.2,radial glia 1
SYNRG_ENSTGUG00000008265.2,0.0,,,,,,SYNRG_ENSTGUG00000008265.2,radial glia 1
_ENSTGUG00000005024.2,0.0,,,,,,_ENSTGUG00000005024.2,radial glia 1
TMEM132E_ENSTGUG00000005003.2,0.0,,,,,,TMEM132E_ENSTGUG00000005003.2,radial glia 1
DUSP14_ENSTGUG00000026045.1,0.0,,,,,,DUSP14_ENSTGUG00000026045.1,radial glia 1
TADA2A_ENSTGUG00000008238.2,0.0,,,,,,TADA2A_ENSTGUG00000008238.2,radial glia 1
LIG3_ENSTGUG00000004932.2,0.0,,,,,,LIG3_ENSTGUG00000004932.2,radial glia 1
RFFL_ENSTGUG00000004921.2,0.0,,,,,,RFFL_ENSTGUG00000004921.2,radial glia 1
RASL10B_ENSTGUG00000023856.1,0.0,,,,,,RASL10B_ENSTGUG00000023856.1,radial glia 1
CA4_ENSTGUG00000007977.2,0.0,,,,,,CA4_ENSTGUG00000007977.2,radial glia 1
TBX2_ENSTGUG00000007813.2,0.0,,,,,,TBX2_ENSTGUG00000007813.2,radial glia 1
BRIP1_ENSTGUG00000007767.2,0.0,,,,,,BRIP1_ENSTGUG00000007767.2,radial glia 1
INTS2_ENSTGUG00000007739.2,0.0,,,,,,INTS2_ENSTGUG00000007739.2,radial glia 1
TUBD1_ENSTGUG00000007642.2,0.0,,,,,,TUBD1_ENSTGUG00000007642.2,radial glia 1
_ENSTGUG00000007488.2,0.0,,,,,,_ENSTGUG00000007488.2,radial glia 1
U3_ENSTGUG00000026249.1,0.0,,,,,,U3_ENSTGUG00000026249.1,radial glia 1
DOC2B_ENSTGUG00000022522.1,0.0,,,,,,DOC2B_ENSTGUG00000022522.1,radial glia 1
RFLNB_ENSTGUG00000028578.1,0.0,,,,,,RFLNB_ENSTGUG00000028578.1,radial glia 1
VPS53_ENSTGUG00000007277.2,0.0,,,,,,VPS53_ENSTGUG00000007277.2,radial glia 1
NLE1_ENSTGUG00000007088.2,0.0,,,,,,NLE1_ENSTGUG00000007088.2,radial glia 1
AKAP10_ENSTGUG00000007059.2,0.0,,,,,,AKAP10_ENSTGUG00000007059.2,radial glia 1
CTNS_ENSTGUG00000006919.2,0.0,,,,,,CTNS_ENSTGUG00000006919.2,radial glia 1
_ENSTGUG00000006858.2,0.0,,,,,,_ENSTGUG00000006858.2,radial glia 1
TTC19_ENSTGUG00000006675.2,0.0,,,,,,TTC19_ENSTGUG00000006675.2,radial glia 1
SPECC1_ENSTGUG00000006655.2,0.0,,,,,,SPECC1_ENSTGUG00000006655.2,radial glia 1
TRARG1_ENSTGUG00000026003.1,0.0,,,,,,TRARG1_ENSTGUG00000026003.1,radial glia 1
CPD_ENSTGUG00000006560.2,0.0,,,,,,CPD_ENSTGUG00000006560.2,radial glia 1
SSH2_ENSTGUG00000006453.2,0.0,,,,,,SSH2_ENSTGUG00000006453.2,radial glia 1
CORO6_ENSTGUG00000006418.2,0.0,,,,,,CORO6_ENSTGUG00000006418.2,radial glia 1
GIT1_ENSTGUG00000006346.2,0.0,,,,,,GIT1_ENSTGUG00000006346.2,radial glia 1
POR_ENSTGUG00000004657.2,0.0,,,,,,POR_ENSTGUG00000004657.2,radial glia 1
TMEM120A_ENSTGUG00000004630.2,0.0,,,,,,TMEM120A_ENSTGUG00000004630.2,radial glia 1
SRRM3_ENSTGUG00000027467.1,0.0,,,,,,SRRM3_ENSTGUG00000027467.1,radial glia 1
HSPB1_ENSTGUG00000004559.2,0.0,,,,,,HSPB1_ENSTGUG00000004559.2,radial glia 1
DTX2_ENSTGUG00000004526.2,0.0,,,,,,DTX2_ENSTGUG00000004526.2,radial glia 1
SH2B2_ENSTGUG00000004439.2,0.0,,,,,,SH2B2_ENSTGUG00000004439.2,radial glia 1
COL26A1_ENSTGUG00000004358.2,0.0,,,,,,COL26A1_ENSTGUG00000004358.2,radial glia 1
CAMKK1_ENSTGUG00000004191.2,0.0,,,,,,CAMKK1_ENSTGUG00000004191.2,radial glia 1
ATP2A3_ENSTGUG00000004042.2,0.0,,,,,,ATP2A3_ENSTGUG00000004042.2,radial glia 1
SPNS3_ENSTGUG00000003953.2,0.0,,,,,,SPNS3_ENSTGUG00000003953.2,radial glia 1
SPNS2_ENSTGUG00000003936.2,0.0,,,,,,SPNS2_ENSTGUG00000003936.2,radial glia 1
MYBBP1A_ENSTGUG00000003923.2,0.0,,,,,,MYBBP1A_ENSTGUG00000003923.2,radial glia 1
NCF1_ENSTGUG00000003753.2,0.0,,,,,,NCF1_ENSTGUG00000003753.2,radial glia 1
GTF2IRD1_ENSTGUG00000003638.2,0.0,,,,,,GTF2IRD1_ENSTGUG00000003638.2,radial glia 1
_ENSTGUG00000003555.2,0.0,,,,,,_ENSTGUG00000003555.2,radial glia 1
BUD23_ENSTGUG00000003541.2,0.0,,,,,,BUD23_ENSTGUG00000003541.2,radial glia 1
_ENSTGUG00000003539.2,0.0,,,,,,_ENSTGUG00000003539.2,radial glia 1
CDON_ENSTGUG00000000784.2,0.0,,,,,,CDON_ENSTGUG00000000784.2,radial glia 1
SIAE_ENSTGUG00000000763.2,0.0,,,,,,SIAE_ENSTGUG00000000763.2,radial glia 1
NRGN_ENSTGUG00000028781.1,0.0,,,,,,NRGN_ENSTGUG00000028781.1,radial glia 1
_ENSTGUG00000000752.2,0.0,,,,,,_ENSTGUG00000000752.2,radial glia 1
SLC37A2_ENSTGUG00000000750.2,0.0,,,,,,SLC37A2_ENSTGUG00000000750.2,radial glia 1
ADAMTS15_ENSTGUG00000000707.2,0.0,,,,,,ADAMTS15_ENSTGUG00000000707.2,radial glia 1
SNX19_ENSTGUG00000000703.2,0.0,,,,,,SNX19_ENSTGUG00000000703.2,radial glia 1
OPCML_ENSTGUG00000000670.2,0.0,,,,,,OPCML_ENSTGUG00000000670.2,radial glia 1
_ENSTGUG00000024968.1,0.0,,,,,,_ENSTGUG00000024968.1,radial glia 1
IGSF9B_ENSTGUG00000000666.2,0.0,,,,,,IGSF9B_ENSTGUG00000000666.2,radial glia 1
JAM3_ENSTGUG00000000662.2,0.0,,,,,,JAM3_ENSTGUG00000000662.2,radial glia 1
NCAPD3_ENSTGUG00000000657.2,0.0,,,,,,NCAPD3_ENSTGUG00000000657.2,radial glia 1
B3GAT1_ENSTGUG00000000632.2,0.0,,,,,,B3GAT1_ENSTGUG00000000632.2,radial glia 1
SCN3B_ENSTGUG00000000607.2,0.0,,,,,,SCN3B_ENSTGUG00000000607.2,radial glia 1
GRAMD1B_ENSTGUG00000000497.2,0.0,,,,,,GRAMD1B_ENSTGUG00000000497.2,radial glia 1
RNF26_ENSTGUG00000029048.1,0.0,,,,,,RNF26_ENSTGUG00000029048.1,radial glia 1
UBASH3B_ENSTGUG00000000479.2,0.0,,,,,,UBASH3B_ENSTGUG00000000479.2,radial glia 1
SORL1_ENSTGUG00000000462.2,0.0,,,,,,SORL1_ENSTGUG00000000462.2,radial glia 1
SC5D_ENSTGUG00000024762.1,0.0,,,,,,SC5D_ENSTGUG00000024762.1,radial glia 1
_ENSTGUG00000000441.2,0.0,,,,,,_ENSTGUG00000000441.2,radial glia 1
GRIK4_ENSTGUG00000000432.2,0.0,,,,,,GRIK4_ENSTGUG00000000432.2,radial glia 1
_ENSTGUG00000028673.1,0.0,,,,,,_ENSTGUG00000028673.1,radial glia 1
USP2_ENSTGUG00000000390.2,0.0,,,,,,USP2_ENSTGUG00000000390.2,radial glia 1
C1QTNF5_ENSTGUG00000000385.2,0.0,,,,,,C1QTNF5_ENSTGUG00000000385.2,radial glia 1
ABCG4_ENSTGUG00000020058.1,0.0,,,,,,ABCG4_ENSTGUG00000020058.1,radial glia 1
LAYN_ENSTGUG00000000344.2,0.0,,,,,,LAYN_ENSTGUG00000000344.2,radial glia 1
CRYAB_ENSTGUG00000000320.2,0.0,,,,,,CRYAB_ENSTGUG00000000320.2,radial glia 1
IL18_ENSTGUG00000000297.2,0.0,,,,,,IL18_ENSTGUG00000000297.2,radial glia 1
_ENSTGUG00000000255.2,0.0,,,,,,_ENSTGUG00000000255.2,radial glia 1
_ENSTGUG00000000240.2,0.0,,,,,,_ENSTGUG00000000240.2,radial glia 1
CD3E_ENSTGUG00000022317.1,0.0,,,,,,CD3E_ENSTGUG00000022317.1,radial glia 1
SCN2B_ENSTGUG00000017358.2,0.0,,,,,,SCN2B_ENSTGUG00000017358.2,radial glia 1
SCN4B_ENSTGUG00000000230.2,0.0,,,,,,SCN4B_ENSTGUG00000000230.2,radial glia 1
_ENSTGUG00000023210.1,0.0,,,,,,_ENSTGUG00000023210.1,radial glia 1
_ENSTGUG00000028067.1,0.0,,,,,,_ENSTGUG00000028067.1,radial glia 1
DSCAML1_ENSTGUG00000000198.2,0.0,,,,,,DSCAML1_ENSTGUG00000000198.2,radial glia 1
RNF214_ENSTGUG00000000183.2,0.0,,,,,,RNF214_ENSTGUG00000000183.2,radial glia 1
PCSK7_ENSTGUG00000000180.2,0.0,,,,,,PCSK7_ENSTGUG00000000180.2,radial glia 1
SIDT2_ENSTGUG00000026199.1,0.0,,,,,,SIDT2_ENSTGUG00000026199.1,radial glia 1
