,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
SNAP47_ENSTGUG00000000221.2,0.0,,,,,,SNAP47_ENSTGUG00000000221.2,red blood cells
_ENSTGUG00000027198.1,0.0,,,,,,_ENSTGUG00000027198.1,red blood cells
MYRIP_ENSTGUG00000004660.2,0.0,,,,,,MYRIP_ENSTGUG00000004660.2,red blood cells
WNT9A_ENSTGUG00000026480.1,0.0,,,,,,WNT9A_ENSTGUG00000026480.1,red blood cells
PENK_ENSTGUG00000011112.2,0.2323804242669455,15.161565384216711,252.85644521975277,0.4184979548340273,0.5176874886731496,0.983635411149021,PENK_ENSTGUG00000011112.2,red blood cells
SMIM13_ENSTGUG00000021180.1,0.0,,,,,,SMIM13_ENSTGUG00000021180.1,red blood cells
NEDD9_ENSTGUG00000005794.2,0.0,,,,,,NEDD9_ENSTGUG00000005794.2,red blood cells
CCK_ENSTGUG00000004682.2,0.0,,,,,,CCK_ENSTGUG00000004682.2,red blood cells
EPC1_ENSTGUG00000000995.2,0.0,,,,,,EPC1_ENSTGUG00000000995.2,red blood cells
CYP7A1_ENSTGUG00000011128.2,0.0,,,,,,CYP7A1_ENSTGUG00000011128.2,red blood cells
TRAK1_ENSTGUG00000004685.2,0.0,,,,,,TRAK1_ENSTGUG00000004685.2,red blood cells
TOX_ENSTGUG00000011174.2,0.0,,,,,,TOX_ENSTGUG00000011174.2,red blood cells
_ENSTGUG00000027489.1,0.0,,,,,,_ENSTGUG00000027489.1,red blood cells
WASHC5_ENSTGUG00000012498.2,0.0,,,,,,WASHC5_ENSTGUG00000012498.2,red blood cells
TRIB1_ENSTGUG00000028546.1,0.0,,,,,,TRIB1_ENSTGUG00000028546.1,red blood cells
LRATD2_ENSTGUG00000020681.1,0.0,,,,,,LRATD2_ENSTGUG00000020681.1,red blood cells
CLVS1_ENSTGUG00000011217.2,0.0,,,,,,CLVS1_ENSTGUG00000011217.2,red blood cells
JCAD_ENSTGUG00000001046.2,0.0,,,,,,JCAD_ENSTGUG00000001046.2,red blood cells
MAP3K8_ENSTGUG00000001055.2,0.0,,,,,,MAP3K8_ENSTGUG00000001055.2,red blood cells
BAMBI_ENSTGUG00000001062.2,0.0,,,,,,BAMBI_ENSTGUG00000001062.2,red blood cells
NKAIN3_ENSTGUG00000011233.2,0.0,,,,,,NKAIN3_ENSTGUG00000011233.2,red blood cells
ADCY8_ENSTGUG00000012532.2,0.0,,,,,,ADCY8_ENSTGUG00000012532.2,red blood cells
ZDHHC3_ENSTGUG00000004952.2,0.0,,,,,,ZDHHC3_ENSTGUG00000004952.2,red blood cells
MKX_ENSTGUG00000001094.2,0.0,,,,,,MKX_ENSTGUG00000001094.2,red blood cells
EFR3A_ENSTGUG00000012536.2,0.0,,,,,,EFR3A_ENSTGUG00000012536.2,red blood cells
PTCHD3_ENSTGUG00000001113.2,0.0,,,,,,PTCHD3_ENSTGUG00000001113.2,red blood cells
TMEM158_ENSTGUG00000021184.1,0.0,,,,,,TMEM158_ENSTGUG00000021184.1,red blood cells
_ENSTGUG00000001139.2,0.0,,,,,,_ENSTGUG00000001139.2,red blood cells
APBB1IP_ENSTGUG00000001140.2,0.0,,,,,,APBB1IP_ENSTGUG00000001140.2,red blood cells
GAD2_ENSTGUG00000001148.2,0.0,,,,,,GAD2_ENSTGUG00000001148.2,red blood cells
GPR158_ENSTGUG00000001161.2,0.0,,,,,,GPR158_ENSTGUG00000001161.2,red blood cells
_ENSTGUG00000022363.1,0.0,,,,,,_ENSTGUG00000022363.1,red blood cells
_ENSTGUG00000001181.2,0.0,,,,,,_ENSTGUG00000001181.2,red blood cells
_ENSTGUG00000022443.1,0.0,,,,,,_ENSTGUG00000022443.1,red blood cells
SEC22C_ENSTGUG00000000283.2,0.0,,,,,,SEC22C_ENSTGUG00000000283.2,red blood cells
VIPR1_ENSTGUG00000025240.1,0.0,,,,,,VIPR1_ENSTGUG00000025240.1,red blood cells
AQP1_ENSTGUG00000027326.1,0.0,,,,,,AQP1_ENSTGUG00000027326.1,red blood cells
MINDY4_ENSTGUG00000000347.2,0.0,,,,,,MINDY4_ENSTGUG00000000347.2,red blood cells
CRHR2_ENSTGUG00000000359.2,0.0,,,,,,CRHR2_ENSTGUG00000000359.2,red blood cells
PLCD1_ENSTGUG00000000391.2,0.0,,,,,,PLCD1_ENSTGUG00000000391.2,red blood cells
CYP7B1_ENSTGUG00000011247.2,0.0,,,,,,CYP7B1_ENSTGUG00000011247.2,red blood cells
_ENSTGUG00000000402.2,0.0,,,,,,_ENSTGUG00000000402.2,red blood cells
TRIM55_ENSTGUG00000011269.2,0.0,,,,,,TRIM55_ENSTGUG00000011269.2,red blood cells
CRH_ENSTGUG00000011277.2,0.0,,,,,,CRH_ENSTGUG00000011277.2,red blood cells
_ENSTGUG00000011285.2,0.0,,,,,,_ENSTGUG00000011285.2,red blood cells
_ENSTGUG00000021364.1,0.0,,,,,,_ENSTGUG00000021364.1,red blood cells
MCMDC2_ENSTGUG00000011325.2,0.0,,,,,,MCMDC2_ENSTGUG00000011325.2,red blood cells
_ENSTGUG00000026697.1,0.0,,,,,,_ENSTGUG00000026697.1,red blood cells
ARFGEF1_ENSTGUG00000011368.2,0.0,,,,,,ARFGEF1_ENSTGUG00000011368.2,red blood cells
PREX2_ENSTGUG00000011400.2,0.0,,,,,,PREX2_ENSTGUG00000011400.2,red blood cells
_ENSTGUG00000000531.2,0.0,,,,,,_ENSTGUG00000000531.2,red blood cells
_ENSTGUG00000024310.1,0.0,,,,,,_ENSTGUG00000024310.1,red blood cells
C8orf34_ENSTGUG00000011421.2,0.0,,,,,,C8orf34_ENSTGUG00000011421.2,red blood cells
XYLB_ENSTGUG00000000555.2,0.0,,,,,,XYLB_ENSTGUG00000000555.2,red blood cells
SULF1_ENSTGUG00000011433.2,0.0,,,,,,SULF1_ENSTGUG00000011433.2,red blood cells
SLCO5A1_ENSTGUG00000011450.2,0.0,,,,,,SLCO5A1_ENSTGUG00000011450.2,red blood cells
PRKAG2_ENSTGUG00000000594.2,0.0,,,,,,PRKAG2_ENSTGUG00000000594.2,red blood cells
KCNB2_ENSTGUG00000011511.2,0.0,,,,,,KCNB2_ENSTGUG00000011511.2,red blood cells
_ENSTGUG00000026232.1,0.0,,,,,,_ENSTGUG00000026232.1,red blood cells
_ENSTGUG00000000635.2,0.0,,,,,,_ENSTGUG00000000635.2,red blood cells
DPP6_ENSTGUG00000000647.2,0.0,,,,,,DPP6_ENSTGUG00000000647.2,red blood cells
SHH_ENSTGUG00000000697.2,0.0,,,,,,SHH_ENSTGUG00000000697.2,red blood cells
DSEL_ENSTGUG00000020055.1,0.0,,,,,,DSEL_ENSTGUG00000020055.1,red blood cells
DLX5_ENSTGUG00000001643.2,0.0,,,,,,DLX5_ENSTGUG00000001643.2,red blood cells
TG_ENSTGUG00000012562.2,0.0,,,,,,TG_ENSTGUG00000012562.2,red blood cells
SLA_ENSTGUG00000012567.2,0.0,,,,,,SLA_ENSTGUG00000012567.2,red blood cells
TAC1_ENSTGUG00000001652.2,0.0,,,,,,TAC1_ENSTGUG00000001652.2,red blood cells
ASNS_ENSTGUG00000001657.2,0.0,,,,,,ASNS_ENSTGUG00000001657.2,red blood cells
DNAJC1_ENSTGUG00000001209.2,0.0,,,,,,DNAJC1_ENSTGUG00000001209.2,red blood cells
ST3GAL1_ENSTGUG00000012594.2,0.0,,,,,,ST3GAL1_ENSTGUG00000012594.2,red blood cells
ZFAT_ENSTGUG00000012603.2,0.0,,,,,,ZFAT_ENSTGUG00000012603.2,red blood cells
CDH7_ENSTGUG00000009395.2,0.0,,,,,,CDH7_ENSTGUG00000009395.2,red blood cells
NXPH1_ENSTGUG00000001692.2,0.0,,,,,,NXPH1_ENSTGUG00000001692.2,red blood cells
PLXDC2_ENSTGUG00000001224.2,0.0,,,,,,PLXDC2_ENSTGUG00000001224.2,red blood cells
TRAPPC9_ENSTGUG00000012639.2,0.0,,,,,,TRAPPC9_ENSTGUG00000012639.2,red blood cells
THSD7A_ENSTGUG00000002402.2,0.0,,,,,,THSD7A_ENSTGUG00000002402.2,red blood cells
_ENSTGUG00000002424.2,0.0,,,,,,_ENSTGUG00000002424.2,red blood cells
DENND3_ENSTGUG00000012690.2,0.0,,,,,,DENND3_ENSTGUG00000012690.2,red blood cells
SCIN_ENSTGUG00000002439.2,0.0,,,,,,SCIN_ENSTGUG00000002439.2,red blood cells
SLC45A4_ENSTGUG00000012694.2,0.0,,,,,,SLC45A4_ENSTGUG00000012694.2,red blood cells
PTP4A3_ENSTGUG00000021872.1,0.0,,,,,,PTP4A3_ENSTGUG00000021872.1,red blood cells
SLC39A12_ENSTGUG00000001259.2,0.0,,,,,,SLC39A12_ENSTGUG00000001259.2,red blood cells
ETV1_ENSTGUG00000002489.2,0.0,,,,,,ETV1_ENSTGUG00000002489.2,red blood cells
_ENSTGUG00000027102.1,0.0,,,,,,_ENSTGUG00000027102.1,red blood cells
_ENSTGUG00000019959.1,0.0,,,,,,_ENSTGUG00000019959.1,red blood cells
_ENSTGUG00000001263.2,0.0,,,,,,_ENSTGUG00000001263.2,red blood cells
_ENSTGUG00000029091.1,0.0,,,,,,_ENSTGUG00000029091.1,red blood cells
ADGRB1_ENSTGUG00000012707.2,0.0,,,,,,ADGRB1_ENSTGUG00000012707.2,red blood cells
_ENSTGUG00000001271.2,0.0,,,,,,_ENSTGUG00000001271.2,red blood cells
_ENSTGUG00000026993.1,0.0,,,,,,_ENSTGUG00000026993.1,red blood cells
AGMO_ENSTGUG00000002541.2,0.0,,,,,,AGMO_ENSTGUG00000002541.2,red blood cells
PRELID3A_ENSTGUG00000009615.2,0.0,,,,,,PRELID3A_ENSTGUG00000009615.2,red blood cells
AFG3L2_ENSTGUG00000009632.2,0.0,,,,,,AFG3L2_ENSTGUG00000009632.2,red blood cells
_ENSTGUG00000001273.2,0.0,,,,,,_ENSTGUG00000001273.2,red blood cells
TUBB6_ENSTGUG00000028089.1,0.0,,,,,,TUBB6_ENSTGUG00000028089.1,red blood cells
HACD1_ENSTGUG00000021209.1,0.0,,,,,,HACD1_ENSTGUG00000021209.1,red blood cells
CRPPA_ENSTGUG00000002546.2,0.0,,,,,,CRPPA_ENSTGUG00000002546.2,red blood cells
ST8SIA6_ENSTGUG00000001296.2,0.0,,,,,,ST8SIA6_ENSTGUG00000001296.2,red blood cells
SOSTDC1_ENSTGUG00000026528.1,0.0,,,,,,SOSTDC1_ENSTGUG00000026528.1,red blood cells
_ENSTGUG00000021960.1,0.0,,,,,,_ENSTGUG00000021960.1,red blood cells
VIM_ENSTGUG00000001298.2,0.2323804242669455,-13.90496789898057,167.37038752544444,0.416887281589287,0.5184943308277458,0.983635411149021,VIM_ENSTGUG00000001298.2,red blood cells
PIEZO2_ENSTGUG00000009724.2,0.0,,,,,,PIEZO2_ENSTGUG00000009724.2,red blood cells
ARC_ENSTGUG00000012727.2,0.0,,,,,,ARC_ENSTGUG00000012727.2,red blood cells
_ENSTGUG00000012732.2,0.0,,,,,,_ENSTGUG00000012732.2,red blood cells
APCDD1_ENSTGUG00000009758.2,0.0,,,,,,APCDD1_ENSTGUG00000009758.2,red blood cells
CUBN_ENSTGUG00000001311.2,0.0,,,,,,CUBN_ENSTGUG00000001311.2,red blood cells
RAB31_ENSTGUG00000029323.1,0.0,,,,,,RAB31_ENSTGUG00000029323.1,red blood cells
RHPN1_ENSTGUG00000012739.2,0.0,,,,,,RHPN1_ENSTGUG00000012739.2,red blood cells
_ENSTGUG00000002585.2,0.0,,,,,,_ENSTGUG00000002585.2,red blood cells
_ENSTGUG00000018844.1,0.0,,,,,,_ENSTGUG00000018844.1,red blood cells
MTCL1_ENSTGUG00000009883.2,0.0,,,,,,MTCL1_ENSTGUG00000009883.2,red blood cells
TMEM196_ENSTGUG00000002647.2,0.0,,,,,,TMEM196_ENSTGUG00000002647.2,red blood cells
PTPRM_ENSTGUG00000009897.2,0.0,,,,,,PTPRM_ENSTGUG00000009897.2,red blood cells
_ENSTGUG00000021275.1,0.0,,,,,,_ENSTGUG00000021275.1,red blood cells
_ENSTGUG00000023774.1,0.0,,,,,,_ENSTGUG00000023774.1,red blood cells
RAPGEF5_ENSTGUG00000002700.2,0.0,,,,,,RAPGEF5_ENSTGUG00000002700.2,red blood cells
GFUS_ENSTGUG00000012774.2,0.0,,,,,,GFUS_ENSTGUG00000012774.2,red blood cells
_ENSTGUG00000012773.2,0.0,,,,,,_ENSTGUG00000012773.2,red blood cells
ZBTB14_ENSTGUG00000026034.1,0.0,,,,,,ZBTB14_ENSTGUG00000026034.1,red blood cells
GPNMB_ENSTGUG00000002763.2,0.0,,,,,,GPNMB_ENSTGUG00000002763.2,red blood cells
_ENSTGUG00000010015.2,0.0,,,,,,_ENSTGUG00000010015.2,red blood cells
IGF2BP3_ENSTGUG00000002773.2,0.0,,,,,,IGF2BP3_ENSTGUG00000002773.2,red blood cells
C1QL3_ENSTGUG00000001322.2,0.0,,,,,,C1QL3_ENSTGUG00000001322.2,red blood cells
PTER_ENSTGUG00000001327.2,0.0,,,,,,PTER_ENSTGUG00000001327.2,red blood cells
FAM221A_ENSTGUG00000002806.2,0.0,,,,,,FAM221A_ENSTGUG00000002806.2,red blood cells
NPY_ENSTGUG00000027048.1,0.0,,,,,,NPY_ENSTGUG00000027048.1,red blood cells
MYOM1_ENSTGUG00000010031.2,0.0,,,,,,MYOM1_ENSTGUG00000010031.2,red blood cells
MPP6_ENSTGUG00000002811.2,0.0,,,,,,MPP6_ENSTGUG00000002811.2,red blood cells
GSDME_ENSTGUG00000002821.2,0.0,,,,,,GSDME_ENSTGUG00000002821.2,red blood cells
OSBPL3_ENSTGUG00000002830.2,0.0,,,,,,OSBPL3_ENSTGUG00000002830.2,red blood cells
ITGA8_ENSTGUG00000001333.2,0.0,,,,,,ITGA8_ENSTGUG00000001333.2,red blood cells
SNX10_ENSTGUG00000002886.2,0.0,,,,,,SNX10_ENSTGUG00000002886.2,red blood cells
OLAH_ENSTGUG00000001368.2,0.0,,,,,,OLAH_ENSTGUG00000001368.2,red blood cells
ABCB1_ENSTGUG00000001378.2,0.0,,,,,,ABCB1_ENSTGUG00000001378.2,red blood cells
RUNDC3B_ENSTGUG00000001387.2,0.0,,,,,,RUNDC3B_ENSTGUG00000001387.2,red blood cells
ADAM22_ENSTGUG00000001399.2,0.0,,,,,,ADAM22_ENSTGUG00000001399.2,red blood cells
STEAP4_ENSTGUG00000001423.2,0.0,,,,,,STEAP4_ENSTGUG00000001423.2,red blood cells
_ENSTGUG00000001425.2,0.0,,,,,,_ENSTGUG00000001425.2,red blood cells
GTPBP10_ENSTGUG00000001430.2,0.0,,,,,,GTPBP10_ENSTGUG00000001430.2,red blood cells
_ENSTGUG00000019066.1,0.0,,,,,,_ENSTGUG00000019066.1,red blood cells
GATAD1_ENSTGUG00000027451.1,0.0,,,,,,GATAD1_ENSTGUG00000027451.1,red blood cells
PEX1_ENSTGUG00000001478.2,0.0,,,,,,PEX1_ENSTGUG00000001478.2,red blood cells
VPS50_ENSTGUG00000001501.2,0.0,,,,,,VPS50_ENSTGUG00000001501.2,red blood cells
CALCR_ENSTGUG00000001514.2,0.0,,,,,,CALCR_ENSTGUG00000001514.2,red blood cells
TFPI2_ENSTGUG00000001515.2,0.0,,,,,,TFPI2_ENSTGUG00000001515.2,red blood cells
_ENSTGUG00000001518.2,0.0,,,,,,_ENSTGUG00000001518.2,red blood cells
COL1A2_ENSTGUG00000001522.2,0.0,,,,,,COL1A2_ENSTGUG00000001522.2,red blood cells
SGCE_ENSTGUG00000001558.2,0.0,,,,,,SGCE_ENSTGUG00000001558.2,red blood cells
_ENSTGUG00000001577.2,0.0,,,,,,_ENSTGUG00000001577.2,red blood cells
DYNC1I1_ENSTGUG00000001589.2,0.0,,,,,,DYNC1I1_ENSTGUG00000001589.2,red blood cells
DLX6_ENSTGUG00000001642.2,0.0,,,,,,DLX6_ENSTGUG00000001642.2,red blood cells
DCBLD2_ENSTGUG00000013637.2,0.0,,,,,,DCBLD2_ENSTGUG00000013637.2,red blood cells
ABI3BP_ENSTGUG00000013627.2,0.0,,,,,,ABI3BP_ENSTGUG00000013627.2,red blood cells
TRMT10C_ENSTGUG00000013621.2,0.0,,,,,,TRMT10C_ENSTGUG00000013621.2,red blood cells
ZBTB11_ENSTGUG00000013619.2,0.0,,,,,,ZBTB11_ENSTGUG00000013619.2,red blood cells
ALCAM_ENSTGUG00000013613.2,0.0,,,,,,ALCAM_ENSTGUG00000013613.2,red blood cells
HHLA2_ENSTGUG00000013608.2,0.0,,,,,,HHLA2_ENSTGUG00000013608.2,red blood cells
NECTIN3_ENSTGUG00000013600.2,0.0,,,,,,NECTIN3_ENSTGUG00000013600.2,red blood cells
TAGLN3_ENSTGUG00000013594.2,0.0,,,,,,TAGLN3_ENSTGUG00000013594.2,red blood cells
CD200_ENSTGUG00000013591.2,0.0,,,,,,CD200_ENSTGUG00000013591.2,red blood cells
LTN1_ENSTGUG00000013590.2,0.0,,,,,,LTN1_ENSTGUG00000013590.2,red blood cells
BACH1_ENSTGUG00000013585.2,0.0,,,,,,BACH1_ENSTGUG00000013585.2,red blood cells
NUMA1_ENSTGUG00000025341.1,0.0,,,,,,NUMA1_ENSTGUG00000025341.1,red blood cells
INPPL1_ENSTGUG00000021546.1,0.0,,,,,,INPPL1_ENSTGUG00000021546.1,red blood cells
_ENSTGUG00000024380.1,0.0,,,,,,_ENSTGUG00000024380.1,red blood cells
PDE2A_ENSTGUG00000013571.2,0.0,,,,,,PDE2A_ENSTGUG00000013571.2,red blood cells
ARRB1_ENSTGUG00000013570.2,0.0,,,,,,ARRB1_ENSTGUG00000013570.2,red blood cells
WDR73_ENSTGUG00000013569.2,0.0,,,,,,WDR73_ENSTGUG00000013569.2,red blood cells
EMSY_ENSTGUG00000013566.2,0.0,,,,,,EMSY_ENSTGUG00000013566.2,red blood cells
WNT11_ENSTGUG00000013564.2,0.0,,,,,,WNT11_ENSTGUG00000013564.2,red blood cells
UVRAG_ENSTGUG00000013563.2,0.0,,,,,,UVRAG_ENSTGUG00000013563.2,red blood cells
DGAT2_ENSTGUG00000013562.2,0.0,,,,,,DGAT2_ENSTGUG00000013562.2,red blood cells
MRPL39_ENSTGUG00000013553.2,0.0,,,,,,MRPL39_ENSTGUG00000013553.2,red blood cells
CHODL_ENSTGUG00000013550.2,0.0,,,,,,CHODL_ENSTGUG00000013550.2,red blood cells
_ENSTGUG00000013547.2,0.0,,,,,,_ENSTGUG00000013547.2,red blood cells
_ENSTGUG00000024148.1,0.0,,,,,,_ENSTGUG00000024148.1,red blood cells
SAMSN1_ENSTGUG00000013543.2,0.0,,,,,,SAMSN1_ENSTGUG00000013543.2,red blood cells
HSPA13_ENSTGUG00000021545.1,0.0,,,,,,HSPA13_ENSTGUG00000021545.1,red blood cells
ROBO2_ENSTGUG00000013538.2,0.0,,,,,,ROBO2_ENSTGUG00000013538.2,red blood cells
ROBO1_ENSTGUG00000013537.2,0.0,,,,,,ROBO1_ENSTGUG00000013537.2,red blood cells
VGLL3_ENSTGUG00000029288.1,0.0,,,,,,VGLL3_ENSTGUG00000029288.1,red blood cells
HTR1F_ENSTGUG00000013530.2,0.0,,,,,,HTR1F_ENSTGUG00000013530.2,red blood cells
_ENSTGUG00000013528.2,0.0,,,,,,_ENSTGUG00000013528.2,red blood cells
PTGFRN_ENSTGUG00000013515.2,0.0,,,,,,PTGFRN_ENSTGUG00000013515.2,red blood cells
_ENSTGUG00000021219.1,0.0,,,,,,_ENSTGUG00000021219.1,red blood cells
_ENSTGUG00000013513.2,0.0,,,,,,_ENSTGUG00000013513.2,red blood cells
_ENSTGUG00000020032.1,0.0,,,,,,_ENSTGUG00000020032.1,red blood cells
ILDR2_ENSTGUG00000013512.2,0.0,,,,,,ILDR2_ENSTGUG00000013512.2,red blood cells
CREG1_ENSTGUG00000019513.1,1.705569853693428,-0.268384505537968,1.8520539211087292,0.02090735356693152,0.8850316293451362,0.983635411149021,CREG1_ENSTGUG00000019513.1,red blood cells
RCSD1_ENSTGUG00000013505.2,0.0,,,,,,RCSD1_ENSTGUG00000013505.2,red blood cells
CRYBG3_ENSTGUG00000013499.2,0.0,,,,,,CRYBG3_ENSTGUG00000013499.2,red blood cells
EPHA6_ENSTGUG00000013496.2,0.0,,,,,,EPHA6_ENSTGUG00000013496.2,red blood cells
ADAMTS5_ENSTGUG00000013485.2,0.0,,,,,,ADAMTS5_ENSTGUG00000013485.2,red blood cells
ADAMTS1_ENSTGUG00000013483.2,0.0,,,,,,ADAMTS1_ENSTGUG00000013483.2,red blood cells
GDPD5_ENSTGUG00000013482.2,0.0,,,,,,GDPD5_ENSTGUG00000013482.2,red blood cells
SERPINH1_ENSTGUG00000013481.2,0.0,,,,,,SERPINH1_ENSTGUG00000013481.2,red blood cells
P2RY6_ENSTGUG00000013477.2,0.0,,,,,,P2RY6_ENSTGUG00000013477.2,red blood cells
TIAM1_ENSTGUG00000013461.2,0.0,,,,,,TIAM1_ENSTGUG00000013461.2,red blood cells
GRIK1_ENSTGUG00000013459.2,0.0,,,,,,GRIK1_ENSTGUG00000013459.2,red blood cells
SLCO2B1_ENSTGUG00000013458.2,0.0,,,,,,SLCO2B1_ENSTGUG00000013458.2,red blood cells
LIPT2_ENSTGUG00000013454.2,0.0,,,,,,LIPT2_ENSTGUG00000013454.2,red blood cells
CHRDL2_ENSTGUG00000013452.2,0.0,,,,,,CHRDL2_ENSTGUG00000013452.2,red blood cells
CFAP298_ENSTGUG00000013444.2,0.0,,,,,,CFAP298_ENSTGUG00000013444.2,red blood cells
ST3GAL6_ENSTGUG00000013440.2,0.0,,,,,,ST3GAL6_ENSTGUG00000013440.2,red blood cells
_ENSTGUG00000013439.2,0.0,,,,,,_ENSTGUG00000013439.2,red blood cells
_ENSTGUG00000013438.2,0.0,,,,,,_ENSTGUG00000013438.2,red blood cells
_ENSTGUG00000013433.2,0.0,,,,,,_ENSTGUG00000013433.2,red blood cells
SLC19A2_ENSTGUG00000013427.2,0.0,,,,,,SLC19A2_ENSTGUG00000013427.2,red blood cells
_ENSTGUG00000019816.1,0.0,,,,,,_ENSTGUG00000019816.1,red blood cells
GTPBP8_ENSTGUG00000013421.2,0.0,,,,,,GTPBP8_ENSTGUG00000013421.2,red blood cells
ZDHHC23_ENSTGUG00000013408.2,0.0,,,,,,ZDHHC23_ENSTGUG00000013408.2,red blood cells
DRD3_ENSTGUG00000013405.2,0.0,,,,,,DRD3_ENSTGUG00000013405.2,red blood cells
TRPC4_ENSTGUG00000011947.2,0.0,,,,,,TRPC4_ENSTGUG00000011947.2,red blood cells
_ENSTGUG00000005884.2,0.0,,,,,,_ENSTGUG00000005884.2,red blood cells
POSTN_ENSTGUG00000011933.2,0.0,,,,,,POSTN_ENSTGUG00000011933.2,red blood cells
C11orf87_ENSTGUG00000021632.1,0.0,,,,,,C11orf87_ENSTGUG00000021632.1,red blood cells
EEF1AKMT1_ENSTGUG00000011337.2,0.0,,,,,,EEF1AKMT1_ENSTGUG00000011337.2,red blood cells
_ENSTGUG00000012599.2,0.0,,,,,,_ENSTGUG00000012599.2,red blood cells
_ENSTGUG00000029316.1,0.0,,,,,,_ENSTGUG00000029316.1,red blood cells
_ENSTGUG00000023388.1,0.0,,,,,,_ENSTGUG00000023388.1,red blood cells
IL17D_ENSTGUG00000027561.1,0.0,,,,,,IL17D_ENSTGUG00000027561.1,red blood cells
_ENSTGUG00000024348.1,0.0,,,,,,_ENSTGUG00000024348.1,red blood cells
_ENSTGUG00000022244.1,0.0,,,,,,_ENSTGUG00000022244.1,red blood cells
_ENSTGUG00000011897.2,0.0,,,,,,_ENSTGUG00000011897.2,red blood cells
CRYL1_ENSTGUG00000011315.2,0.0,,,,,,CRYL1_ENSTGUG00000011315.2,red blood cells
_ENSTGUG00000011314.2,0.0,,,,,,_ENSTGUG00000011314.2,red blood cells
SERTM1_ENSTGUG00000025328.1,0.0,,,,,,SERTM1_ENSTGUG00000025328.1,red blood cells
SLC37A1_ENSTGUG00000005671.2,0.0,,,,,,SLC37A1_ENSTGUG00000005671.2,red blood cells
SPART_ENSTGUG00000011877.2,0.0,,,,,,SPART_ENSTGUG00000011877.2,red blood cells
ZMYM2_ENSTGUG00000011309.2,0.0,,,,,,ZMYM2_ENSTGUG00000011309.2,red blood cells
PSPC1_ENSTGUG00000011295.2,0.0,,,,,,PSPC1_ENSTGUG00000011295.2,red blood cells
NBEA_ENSTGUG00000011819.2,0.0,,,,,,NBEA_ENSTGUG00000011819.2,red blood cells
RNF17_ENSTGUG00000011267.2,0.0,,,,,,RNF17_ENSTGUG00000011267.2,red blood cells
VAMP1_ENSTGUG00000029109.1,0.0,,,,,,VAMP1_ENSTGUG00000029109.1,red blood cells
MX1_ENSTGUG00000005326.2,0.0,,,,,,MX1_ENSTGUG00000005326.2,red blood cells
_ENSTGUG00000022050.1,0.0,,,,,,_ENSTGUG00000022050.1,red blood cells
ARHGAP20_ENSTGUG00000011265.2,0.0,,,,,,ARHGAP20_ENSTGUG00000011265.2,red blood cells
STARD13_ENSTGUG00000011803.2,0.0,,,,,,STARD13_ENSTGUG00000011803.2,red blood cells
_ENSTGUG00000027205.1,0.0,,,,,,_ENSTGUG00000027205.1,red blood cells
_ENSTGUG00000005151.2,0.0,,,,,,_ENSTGUG00000005151.2,red blood cells
IFFO1_ENSTGUG00000028638.1,0.0,,,,,,IFFO1_ENSTGUG00000028638.1,red blood cells
NOP2_ENSTGUG00000013336.2,0.0,,,,,,NOP2_ENSTGUG00000013336.2,red blood cells
_ENSTGUG00000025842.1,0.0,,,,,,_ENSTGUG00000025842.1,red blood cells
DGKH_ENSTGUG00000012377.2,0.0,,,,,,DGKH_ENSTGUG00000012377.2,red blood cells
LPAR5_ENSTGUG00000013328.2,0.0,,,,,,LPAR5_ENSTGUG00000013328.2,red blood cells
ING4_ENSTGUG00000013323.2,0.0,,,,,,ING4_ENSTGUG00000013323.2,red blood cells
EDNRB_ENSTGUG00000022162.1,0.0,,,,,,EDNRB_ENSTGUG00000022162.1,red blood cells
_ENSTGUG00000027948.1,0.0,,,,,,_ENSTGUG00000027948.1,red blood cells
_ENSTGUG00000019419.1,0.0,,,,,,_ENSTGUG00000019419.1,red blood cells
_ENSTGUG00000021880.1,0.0,,,,,,_ENSTGUG00000021880.1,red blood cells
_ENSTGUG00000029734.1,0.0,,,,,,_ENSTGUG00000029734.1,red blood cells
PCP4_ENSTGUG00000005150.2,0.0,,,,,,PCP4_ENSTGUG00000005150.2,red blood cells
CREG2_ENSTGUG00000020072.1,0.0,,,,,,CREG2_ENSTGUG00000020072.1,red blood cells
PIANP_ENSTGUG00000023446.1,0.0,,,,,,PIANP_ENSTGUG00000023446.1,red blood cells
GPC6_ENSTGUG00000011232.2,0.0,,,,,,GPC6_ENSTGUG00000011232.2,red blood cells
B3GALT5_ENSTGUG00000005144.2,0.0,,,,,,B3GALT5_ENSTGUG00000005144.2,red blood cells
_ENSTGUG00000012353.2,0.0,,,,,,_ENSTGUG00000012353.2,red blood cells
GPR180_ENSTGUG00000011209.2,0.0,,,,,,GPR180_ENSTGUG00000011209.2,red blood cells
_ENSTGUG00000026689.1,0.0,,,,,,_ENSTGUG00000026689.1,red blood cells
BRWD1_ENSTGUG00000005062.2,0.0,,,,,,BRWD1_ENSTGUG00000005062.2,red blood cells
ABCC4_ENSTGUG00000011178.2,0.0,,,,,,ABCC4_ENSTGUG00000011178.2,red blood cells
IL1R2_ENSTGUG00000009893.2,0.0,,,,,,IL1R2_ENSTGUG00000009893.2,red blood cells
ALOX5AP_ENSTGUG00000011710.2,0.0,,,,,,ALOX5AP_ENSTGUG00000011710.2,red blood cells
